Time,C1_Temperature_C,C2_Temperature_C,C3_Temperature_C,C4_Temperature_C,C5_Temperature_C,Gas_Velocity_ms,Pressure_Drop_mbar,Heat_Recovery_Efficiency_Percent,Calciner_Temperature_C,Calcination_Degree_Percent,Fuel_Flow_Rate_tph,Tertiary_Air_Temperature_C,O2_Content_Percent,CO_Content_ppm
00:18:10,320.9,473.7,628.2,784.5,876.8,20.2,343.3,87.2,881.7,92.3,4.99,1043.7,3.2,225.0
00:18:15,320.6,473.2,638.3,768.2,879.6,19.0,334.3,86.6,896.3,92.5,4.73,973.6,2.99,255.0
00:18:20,324.8,474.1,627.5,779.4,883.9,19.6,352.9,88.0,905.0,92.1,5.09,984.9,2.51,284.0
00:18:25,328.6,460.5,634.0,776.9,880.2,19.8,331.4,87.2,900.6,92.4,5.32,1024.4,2.81,156.0
00:18:30,325.3,477.1,626.1,775.3,872.8,19.7,349.2,86.7,917.8,92.4,5.0,981.4,2.9,205.0
00:18:35,326.6,462.8,622.5,757.1,871.6,20.0,352.7,87.3,897.9,93.0,5.05,1057.0,3.11,284.0
00:18:40,321.6,474.1,624.7,782.1,876.7,20.7,333.7,86.5,905.8,92.2,4.88,980.2,3.09,136.0
00:18:45,334.1,479.2,624.9,781.2,864.2,20.5,345.8,88.4,882.1,92.0,5.59,1026.5,2.85,162.0
00:18:50,323.9,479.2,617.7,766.1,872.3,20.6,352.4,87.1,913.9,91.3,4.94,990.6,3.07,271.0
00:18:55,320.6,479.1,623.9,777.0,872.0,19.3,334.9,87.9,895.0,92.2,5.35,992.3,3.03,263.0
00:19:00,333.8,474.6,630.2,777.6,876.9,19.7,340.3,87.5,892.3,92.3,5.15,1001.2,3.16,262.0
00:19:05,325.9,473.7,611.9,765.7,869.2,20.2,340.7,87.8,907.7,92.7,4.52,1003.5,3.26,172.0
00:19:10,322.2,477.1,617.1,778.0,877.8,20.2,337.3,87.3,912.1,93.2,5.13,977.7,2.74,198.0
00:19:15,332.0,472.2,629.4,776.5,867.4,20.6,348.3,87.2,907.0,92.2,4.77,1012.6,3.07,251.0
00:19:20,324.0,479.4,633.5,767.4,876.4,19.6,343.9,87.6,909.2,92.6,4.91,976.8,2.93,218.0
00:19:25,318.1,464.0,627.9,775.4,860.9,19.8,349.7,87.4,892.7,91.8,4.91,1011.5,3.33,191.0
00:19:30,326.3,477.1,624.3,760.3,868.0,19.8,340.4,87.4,886.9,92.6,4.71,1001.7,3.0,264.0
00:19:35,332.5,468.4,620.2,767.5,861.3,21.0,341.1,87.2,914.1,92.5,5.15,1037.1,2.91,285.0
00:19:40,322.3,479.9,621.0,774.0,872.2,19.7,347.3,87.4,907.3,91.7,4.98,1009.3,2.9,246.0
00:19:45,328.0,472.8,621.0,777.0,873.1,20.2,350.1,87.5,886.7,92.6,5.19,999.4,3.12,294.0
00:19:50,330.2,471.0,614.2,768.3,867.2,20.2,346.9,87.2,899.6,92.0,5.01,1012.2,2.98,275.0
00:19:55,325.3,478.4,622.4,757.4,863.4,19.5,350.6,87.9,903.0,93.3,5.11,968.0,3.26,289.0
00:20:00,334.4,464.3,633.8,776.4,877.1,19.8,342.0,87.5,899.1,91.7,5.17,971.9,2.77,256.0
00:20:05,329.2,478.3,628.4,765.7,871.7,20.2,342.8,88.0,900.7,92.2,5.16,986.5,2.83,197.0
00:20:10,326.5,473.9,628.9,781.1,885.4,19.9,351.5,87.8,906.7,91.6,5.1,1001.0,3.07,286.0
00:20:15,321.9,471.7,628.6,772.2,871.8,19.6,344.7,87.9,916.6,93.2,5.5,984.6,3.19,199.0
00:20:20,331.1,473.3,623.3,770.0,878.5,19.8,345.0,87.3,918.1,92.6,4.97,987.5,2.75,244.0
00:20:25,325.1,471.2,621.8,786.2,875.9,19.3,350.2,87.5,883.3,91.7,4.99,982.2,3.22,272.0
00:20:30,316.1,474.4,637.2,769.7,877.1,20.1,349.8,87.5,901.9,92.7,4.46,1010.6,2.8,243.0
00:20:35,317.4,466.5,629.7,776.2,875.0,20.4,350.4,87.7,892.2,92.6,5.16,1008.0,3.03,163.0
00:20:40,329.3,472.4,623.7,775.7,868.9,20.6,353.0,87.3,896.9,92.8,5.02,993.0,3.17,291.0
00:20:45,324.6,468.6,629.0,779.3,869.4,20.1,338.9,87.7,898.7,92.5,5.22,973.9,2.81,228.0
00:20:50,314.4,472.7,630.4,775.7,872.6,20.6,344.2,88.0,888.3,92.3,5.23,1019.6,2.96,341.0
00:20:55,325.7,474.0,632.6,776.6,878.8,20.1,343.2,87.2,874.6,91.6,4.86,978.5,2.91,350.0
00:21:00,323.0,475.3,630.8,774.2,871.7,20.0,343.7,87.0,884.1,93.3,5.2,996.3,3.22,261.0
00:21:05,332.9,476.9,627.3,774.2,871.4,20.4,340.2,88.1,912.3,92.3,5.36,991.6,3.1,281.0
00:21:10,320.6,475.7,628.2,778.6,875.0,19.8,347.4,86.8,889.1,91.6,4.71,1040.3,3.03,236.0
00:21:15,323.3,474.1,625.3,779.9,873.6,20.6,343.0,87.2,912.8,92.1,5.0,1016.4,3.09,160.0
00:21:20,325.8,468.6,625.1,787.7,881.5,20.1,338.9,87.9,914.2,92.2,5.1,986.6,3.01,335.0
00:21:25,328.0,477.5,629.2,778.2,880.1,20.9,346.0,86.7,906.5,92.4,4.67,991.9,3.05,313.0
00:21:30,325.1,472.9,620.2,775.2,868.7,20.5,348.6,87.2,894.1,91.1,5.01,982.8,2.8,279.0
00:21:35,326.8,464.9,626.7,777.9,876.7,20.4,348.1,87.2,897.5,92.9,4.91,1000.4,3.09,194.0
00:21:40,324.4,464.6,619.1,772.3,878.9,20.0,351.0,86.8,899.8,92.8,4.89,970.1,3.0,253.0
00:21:45,329.2,483.1,619.9,775.0,875.8,19.5,350.8,86.7,902.4,93.6,4.92,958.1,3.0,281.0
00:21:50,312.5,478.0,624.8,775.8,872.3,20.6,342.4,87.9,899.1,92.7,5.0,1040.4,2.96,286.0
00:21:55,329.2,472.8,627.7,780.0,872.4,20.1,351.7,86.3,901.2,91.8,5.21,980.6,2.82,305.0
00:22:00,329.2,478.6,625.9,782.7,874.5,20.1,333.4,87.0,898.9,92.7,4.75,957.2,3.29,250.0
00:22:05,323.0,478.5,623.1,781.4,871.2,20.4,348.3,87.7,902.9,91.8,4.67,987.4,3.11,199.0
00:22:10,327.3,479.6,625.0,766.8,873.4,19.9,345.7,88.0,917.9,92.1,4.92,1034.8,2.77,238.0
00:22:15,319.5,475.3,625.9,757.1,884.5,20.0,339.0,87.7,900.9,91.8,4.81,1006.4,3.22,362.0
00:22:20,334.0,457.8,618.4,778.2,886.5,19.8,341.4,88.8,909.0,92.9,5.08,1019.7,3.04,220.0
00:22:25,324.2,470.2,620.6,775.0,880.2,19.9,339.1,87.0,899.6,92.9,5.04,1004.7,3.05,222.0
00:22:30,328.4,479.9,631.4,766.0,878.3,19.4,337.7,87.5,906.9,92.7,5.24,1008.1,2.86,252.0
00:22:35,326.9,475.9,618.8,776.1,875.7,19.5,348.3,88.0,907.4,92.7,4.91,967.5,3.05,227.0
00:22:40,332.3,476.0,630.7,782.2,876.4,19.5,355.7,87.9,900.6,93.2,4.76,1000.9,3.21,333.0
00:22:45,313.4,479.3,630.7,774.4,873.0,19.3,348.0,88.1,901.6,92.5,5.3,976.8,2.65,271.0
00:22:50,325.3,479.2,627.3,778.3,881.2,19.8,346.1,87.7,910.8,92.7,4.98,1018.9,3.15,223.0
00:22:55,319.3,484.0,625.0,769.7,888.9,20.1,343.6,87.9,903.6,92.5,5.08,995.1,2.88,331.0
00:23:00,322.2,470.4,623.1,779.2,876.2,19.7,350.5,86.9,914.2,92.4,5.17,1002.8,3.03,235.0
00:23:05,324.6,483.0,631.4,761.2,870.9,19.4,335.3,88.4,894.0,91.8,4.8,1033.2,3.13,249.0
00:23:10,327.6,486.7,614.9,774.8,876.0,20.0,347.2,86.9,891.6,93.0,4.6,1004.8,2.99,326.0
00:23:15,319.0,474.7,630.0,776.4,866.7,19.3,345.8,87.8,890.3,92.4,5.41,1018.1,2.9,252.0
00:23:20,330.3,464.5,626.1,770.9,875.1,20.1,353.3,87.5,914.1,92.1,5.08,995.7,2.77,284.0
00:23:25,324.7,463.8,620.6,778.2,879.7,19.8,340.9,87.1,910.8,92.9,5.17,1014.0,2.93,279.0
00:23:30,332.0,478.1,634.8,777.6,871.8,19.8,346.1,87.8,897.2,92.2,5.09,1018.3,3.19,208.0
00:23:35,327.5,473.9,619.0,764.0,879.3,20.0,342.0,87.8,907.1,92.6,5.12,983.4,2.86,296.0
00:23:40,330.4,475.5,626.5,780.7,876.0,19.4,344.5,87.7,886.9,92.6,5.19,1005.2,2.94,276.0
00:23:45,317.5,477.1,634.2,780.9,872.8,19.8,346.8,87.3,876.3,92.5,5.24,1063.5,2.91,237.0
00:23:50,317.3,470.6,632.2,772.9,869.6,19.7,343.6,88.3,889.5,92.3,5.08,1004.1,3.43,250.0
00:23:55,327.6,470.6,624.6,775.2,881.1,19.4,337.7,87.2,909.0,92.5,5.13,995.4,2.85,297.0
00:24:00,326.3,473.5,620.2,780.9,869.6,19.9,348.1,87.1,901.4,93.0,4.87,1040.8,3.03,237.0
00:24:05,322.3,469.5,631.0,784.3,872.1,19.6,344.4,87.3,895.8,93.0,4.55,990.0,2.89,178.0
00:24:10,327.3,473.6,627.1,774.4,880.7,20.2,350.1,86.9,899.4,91.3,5.22,1008.8,3.15,263.0
00:24:15,324.9,485.4,629.6,765.1,874.7,19.4,345.4,87.3,891.1,93.5,5.1,973.7,3.23,222.0
00:24:20,322.5,468.6,633.7,764.6,874.9,19.9,351.3,87.3,898.8,92.0,4.93,986.9,2.62,173.0
00:24:25,330.1,464.9,629.3,765.2,882.2,20.3,350.9,87.4,894.3,92.2,4.96,1015.9,3.0,199.0
00:24:30,325.0,478.9,615.0,774.4,873.4,20.3,341.0,87.3,897.0,91.3,4.63,978.7,3.21,243.0
00:24:35,330.7,476.7,625.0,776.3,882.7,20.3,358.6,86.7,900.2,92.3,5.1,984.1,2.43,303.0
00:24:40,323.7,478.8,625.1,771.0,871.0,19.7,349.7,87.7,904.2,92.2,4.66,993.8,2.92,209.0
00:24:45,333.0,474.7,634.7,770.7,870.1,19.6,344.1,87.8,883.1,92.0,5.12,1008.9,2.81,188.0
00:24:50,322.7,482.6,619.6,780.4,883.5,20.3,341.0,87.4,900.5,92.5,5.12,1012.9,2.9,297.0
00:24:55,321.7,468.1,624.4,778.5,881.2,20.2,347.3,87.3,909.0,92.9,4.98,976.8,3.15,201.0
00:25:00,322.5,483.4,629.8,770.6,877.3,20.2,349.2,88.2,896.4,92.6,5.29,1006.1,3.08,376.0
00:25:05,314.6,472.5,625.3,784.2,867.5,19.5,350.1,88.4,895.4,92.0,4.91,974.3,3.24,193.0
00:25:10,322.3,469.2,617.5,773.0,879.5,20.1,344.0,87.8,897.7,92.2,4.92,981.8,2.66,234.0
00:25:15,320.5,486.0,627.4,763.7,877.7,20.6,339.4,87.9,898.7,93.0,5.07,1015.0,2.82,286.0
00:25:20,325.4,466.5,622.3,778.0,878.2,19.6,336.3,87.7,886.4,91.7,4.92,990.7,2.95,218.0
00:25:25,322.6,478.2,628.4,776.4,877.8,19.9,350.6,87.2,915.9,92.2,4.86,1040.7,2.78,302.0
00:25:30,333.0,482.0,622.0,777.1,875.3,20.3,341.0,87.4,889.3,92.8,5.18,965.5,2.99,153.0
00:25:35,321.8,478.1,620.0,781.2,876.0,20.5,341.5,87.8,904.9,92.7,5.17,974.7,3.27,209.0
00:25:40,323.6,480.5,621.6,786.0,885.6,19.9,340.6,87.2,891.8,93.2,5.19,996.7,2.98,270.0
00:25:45,323.3,479.5,633.3,767.1,864.0,20.2,340.0,88.2,896.1,92.2,5.29,972.3,3.01,216.0
00:25:50,324.0,473.8,622.3,775.4,871.8,19.6,344.1,87.2,902.2,92.3,5.1,1003.2,3.03,179.0
00:25:55,320.8,488.5,626.3,770.3,868.2,20.1,353.6,88.5,898.0,92.8,5.09,950.3,3.17,243.0
00:26:00,323.1,476.9,626.3,780.2,866.5,19.8,346.6,87.9,916.3,92.1,5.02,1032.3,2.81,238.0
00:26:05,321.9,474.4,635.8,785.6,858.3,19.6,341.7,87.6,895.4,93.2,5.0,1018.8,2.91,110.0
00:26:10,321.7,477.6,618.7,774.2,867.3,20.5,347.3,88.0,889.2,93.3,4.92,957.3,2.86,269.0
00:26:15,315.6,490.9,626.5,764.9,879.2,19.6,346.6,87.7,904.0,92.8,4.92,1008.9,2.73,224.0
00:26:20,332.0,480.1,613.6,781.7,872.0,19.8,346.2,87.9,885.6,93.5,4.95,969.5,2.87,234.0
00:26:25,320.4,479.9,628.6,776.1,875.0,20.1,342.8,87.8,903.9,92.8,4.79,1000.5,2.83,308.0
00:26:30,319.1,479.8,623.9,766.9,884.1,19.7,344.4,87.8,907.2,92.5,5.3,993.9,3.26,247.0
00:26:35,325.5,471.9,635.7,788.2,882.0,20.1,336.9,86.7,883.5,91.6,5.16,1013.0,3.28,180.0
00:26:40,319.3,479.7,624.2,767.4,867.2,20.2,342.9,87.8,893.3,93.0,4.9,985.0,2.82,218.0
00:26:45,328.0,470.2,639.6,774.0,879.9,20.5,341.7,87.8,903.5,92.0,5.11,1007.9,3.03,238.0
00:26:50,321.4,483.9,622.0,773.9,862.1,20.3,332.4,88.5,891.4,92.2,4.94,1013.5,3.11,294.0
00:26:55,325.2,479.2,626.5,768.6,879.9,20.1,334.9,88.0,903.7,93.4,5.06,1020.1,2.97,262.0
00:27:00,321.3,480.8,632.7,777.4,874.3,19.7,341.9,88.5,912.2,92.8,5.04,1019.2,3.02,173.0
00:27:05,322.1,468.7,631.7,783.3,886.3,19.9,345.6,88.2,898.4,91.9,5.03,1005.9,2.65,225.0
00:27:10,321.8,474.4,624.3,778.6,882.2,19.8,342.4,87.3,890.5,93.1,4.61,1011.3,3.22,296.0
00:27:15,318.6,467.1,623.9,772.4,869.1,20.6,343.9,88.3,888.9,92.8,4.92,1010.5,3.09,279.0
00:27:20,328.4,476.8,631.2,791.2,880.7,19.9,345.2,87.1,895.7,92.8,5.08,1007.2,2.68,229.0
00:27:25,332.7,474.3,625.9,775.6,880.6,20.2,343.0,87.3,902.8,92.2,5.3,984.6,3.08,283.0
00:27:30,321.2,486.9,629.8,784.5,870.1,20.1,345.8,87.1,914.5,92.2,4.94,970.9,3.15,299.0
00:27:35,326.3,469.9,618.7,772.8,870.8,19.6,342.7,87.1,888.0,93.1,5.0,986.2,2.85,182.0
00:27:40,317.3,476.0,626.7,770.7,875.9,20.0,341.6,87.5,898.1,91.2,5.05,992.4,3.04,225.0
00:27:45,322.7,462.6,614.0,777.0,882.6,20.3,345.3,87.3,895.6,93.5,4.97,1042.2,3.12,200.0
00:27:50,327.2,481.3,628.1,769.6,877.2,19.9,341.3,87.5,893.2,93.1,4.83,1016.8,2.52,183.0
00:27:55,328.2,468.7,623.2,778.7,875.9,20.3,341.7,87.7,893.1,92.8,5.34,1002.7,3.01,224.0
00:28:00,316.2,469.2,626.5,774.2,863.1,19.6,343.2,86.9,891.8,92.6,4.82,1030.5,3.25,207.0
00:28:05,324.4,466.3,630.0,769.9,869.7,20.3,342.9,87.6,885.5,92.6,4.83,986.3,2.87,210.0
00:28:10,320.7,476.6,632.5,778.4,884.2,19.6,357.9,86.9,912.3,92.0,5.14,1017.9,3.15,256.0
00:28:15,337.0,482.5,625.1,783.2,862.7,19.8,337.8,88.1,895.5,92.6,5.32,978.2,3.04,303.0
00:28:20,318.9,478.2,627.7,775.0,873.8,18.5,348.5,87.1,902.3,92.4,4.92,1027.2,2.71,282.0
00:28:25,325.0,477.5,629.0,771.2,880.0,20.2,344.7,88.2,902.4,93.0,5.25,981.2,2.78,333.0
00:28:30,322.9,475.4,625.7,773.7,871.9,20.8,331.3,87.7,887.6,92.5,5.37,1012.2,2.73,190.0
00:28:35,324.1,485.4,623.4,776.4,871.3,20.9,347.3,87.4,888.7,93.0,5.2,1005.6,2.91,344.0
00:28:40,326.5,483.2,620.2,772.7,874.5,20.0,338.0,87.7,887.1,92.0,4.84,984.8,3.25,249.0
00:28:45,321.7,469.6,619.2,776.7,876.6,19.8,345.9,88.5,900.9,92.1,4.89,977.9,2.84,285.0
00:28:50,324.7,465.7,621.0,771.5,877.5,19.9,346.8,87.3,903.2,92.7,4.94,977.6,3.35,214.0
00:28:55,331.2,473.5,620.6,778.5,871.3,19.6,340.7,87.8,901.4,93.7,4.98,1000.4,3.01,183.0
00:29:00,332.3,465.0,634.9,783.6,874.1,19.5,343.6,88.0,893.5,91.7,4.86,1038.2,3.07,325.0
00:29:05,313.1,472.7,625.5,783.9,864.6,20.0,352.3,87.9,904.4,91.5,4.93,1010.9,3.01,275.0
00:29:10,317.0,476.7,628.2,782.6,875.0,20.0,346.5,87.2,921.4,92.4,5.03,993.6,2.98,257.0
00:29:15,321.2,470.2,617.8,766.9,865.2,20.3,342.1,87.1,896.0,91.5,5.38,999.2,2.7,250.0
00:29:20,312.3,469.3,626.5,782.4,855.1,20.5,342.0,87.1,914.3,92.4,4.98,979.7,2.96,270.0
00:29:25,325.1,464.6,628.7,783.2,878.4,19.2,345.1,87.7,913.0,91.8,5.11,984.5,3.22,364.0
00:29:30,331.9,478.2,618.0,774.4,872.1,19.5,345.2,88.0,903.7,91.4,5.29,1009.4,2.8,180.0
00:29:35,320.8,475.6,611.9,777.7,878.4,19.5,344.3,86.7,890.2,91.6,4.97,1011.7,2.8,183.0
00:29:40,318.3,482.0,633.2,781.7,883.1,19.6,350.3,87.5,901.3,92.7,5.22,997.6,2.91,280.0
00:29:45,326.7,466.5,628.2,778.6,874.2,20.4,341.4,87.7,903.4,92.3,5.28,1002.7,2.99,282.0
00:29:50,330.0,474.7,620.6,774.4,879.9,19.8,344.9,87.2,914.1,92.2,5.15,998.0,3.31,354.0
00:29:55,323.6,474.3,619.6,767.9,871.4,20.2,337.0,87.0,908.8,91.5,5.07,949.9,2.74,268.0
00:30:00,330.0,471.3,625.4,780.2,872.1,20.1,340.9,87.9,914.7,92.3,4.77,1009.0,2.75,297.0
00:30:05,330.2,482.1,626.3,769.1,878.9,20.1,341.0,87.3,883.3,91.4,5.34,1016.0,3.12,273.0
00:30:10,326.4,486.5,626.3,787.3,870.3,20.7,346.7,87.4,909.1,92.8,4.98,988.5,3.3,317.0
00:30:15,324.3,477.0,625.2,780.3,864.6,20.3,343.6,87.1,884.2,93.1,4.83,995.0,3.22,154.0
00:30:20,321.0,478.6,614.8,782.7,880.1,20.0,345.8,87.5,898.6,92.9,4.77,996.8,2.71,322.0
00:30:25,322.2,481.3,626.1,770.2,873.0,20.1,343.8,87.8,896.2,92.1,4.82,1002.8,2.85,291.0
00:30:30,317.3,470.1,626.4,775.9,878.3,20.1,347.4,87.2,909.9,91.5,4.98,1017.7,3.06,225.0
00:30:35,321.9,468.9,634.7,773.0,881.0,20.6,343.9,87.9,900.4,92.5,5.3,979.5,2.73,191.0
00:30:40,319.3,483.5,606.0,768.3,875.5,19.3,343.0,87.1,908.5,93.5,5.09,983.6,3.15,381.0
00:30:45,318.4,472.8,630.7,769.3,877.5,19.7,338.2,87.7,921.2,91.2,4.92,1003.6,3.44,257.0
00:30:50,320.0,470.1,632.4,777.6,887.1,19.7,345.6,88.0,917.8,92.4,5.16,966.5,3.34,300.0
00:30:55,328.9,470.1,622.1,775.2,882.3,19.4,339.9,87.3,896.3,91.9,4.86,980.0,2.7,244.0
00:31:00,332.8,481.7,624.3,768.4,879.6,19.9,341.0,87.9,909.4,91.5,5.18,987.4,2.84,140.0
00:31:05,322.5,474.2,628.1,778.9,878.8,19.0,350.1,87.3,907.7,91.9,4.65,1000.3,2.89,252.0
00:31:10,327.1,478.9,627.2,771.9,879.8,20.0,344.5,88.6,883.1,92.3,5.12,967.3,2.87,257.0
00:31:15,318.8,465.0,628.3,770.9,871.4,19.7,348.1,86.8,898.6,92.5,4.98,996.7,2.96,247.0
00:31:20,321.7,482.9,625.3,783.9,874.4,19.5,347.7,86.4,906.1,92.6,4.94,1012.4,3.14,216.0
00:31:25,330.0,473.4,624.6,771.6,871.6,20.2,354.5,87.8,897.0,92.1,5.22,999.0,2.69,378.0
00:31:30,324.7,477.8,626.1,781.6,868.8,19.7,344.6,86.9,898.9,92.9,4.94,984.0,2.87,197.0
00:31:35,323.0,469.1,629.9,777.6,867.3,20.0,349.1,88.0,894.9,92.0,4.76,1021.2,2.95,302.0
00:31:40,337.1,479.2,632.4,773.5,879.9,20.1,347.5,86.8,900.2,93.5,4.85,1008.6,3.22,183.0
00:31:45,332.2,470.6,628.7,781.3,872.7,20.5,343.8,87.8,893.6,93.0,5.17,961.4,3.02,239.0
00:31:50,320.7,481.6,626.4,773.3,868.3,20.3,338.7,88.3,927.4,92.6,4.91,1010.2,2.72,248.0
00:31:55,321.8,477.6,618.9,781.0,878.7,19.9,347.7,87.3,910.9,93.5,4.98,984.0,3.16,250.0
00:32:00,326.9,470.7,623.6,778.9,882.4,20.1,345.2,87.3,900.2,92.1,4.88,989.4,2.77,222.0
00:32:05,312.5,485.6,628.6,776.2,877.5,19.6,351.7,87.5,903.3,93.3,4.96,1020.3,3.05,284.0
00:32:10,320.4,464.1,627.6,787.1,874.5,20.2,345.5,87.2,894.1,92.8,4.74,997.4,3.14,328.0
00:32:15,320.6,477.9,628.8,771.4,883.0,19.9,346.4,87.9,891.8,92.2,5.26,988.3,3.37,322.0
00:32:20,325.3,469.3,619.0,775.5,879.9,20.0,334.0,87.5,890.4,93.2,4.75,979.8,3.09,267.0
00:32:25,332.2,483.0,624.0,780.4,866.3,19.9,343.3,87.6,895.8,92.6,4.83,1001.4,2.93,228.0
00:32:30,326.0,472.9,634.3,782.5,874.9,20.0,351.2,87.7,903.1,93.1,5.31,1008.8,2.9,301.0
00:32:35,333.0,473.4,620.0,775.6,877.7,20.1,347.6,87.1,913.3,92.8,4.63,964.3,2.91,189.0
00:32:40,331.3,473.9,622.3,775.0,864.7,20.0,335.7,87.3,911.6,92.2,5.25,973.1,2.95,291.0
00:32:45,323.1,488.7,625.5,770.6,877.2,20.0,353.6,87.7,903.8,92.5,5.12,998.0,2.87,176.0
00:32:50,330.3,492.2,641.1,769.9,874.2,20.0,344.4,88.0,871.1,92.6,4.88,996.6,3.23,340.0
00:32:55,333.8,482.9,635.1,782.5,876.1,19.6,345.0,87.3,905.8,93.6,5.11,974.2,3.18,287.0
00:33:00,333.0,475.5,630.1,779.2,889.0,20.0,344.1,86.4,910.8,92.1,5.06,993.8,3.06,274.0
00:33:05,326.1,462.2,628.4,780.5,879.1,20.6,347.9,87.4,894.6,92.5,5.04,1049.2,2.8,207.0
00:33:10,317.8,471.3,620.2,779.1,891.7,19.5,348.4,87.5,905.6,92.7,5.08,972.9,2.93,282.0
00:33:15,334.0,471.8,626.5,778.6,876.7,20.1,346.1,87.2,901.0,92.8,4.89,992.9,2.92,191.0
00:33:20,326.7,472.6,631.4,781.4,886.9,20.0,352.4,87.4,900.8,92.9,5.14,1009.6,3.23,236.0
00:33:25,318.3,479.5,628.7,788.4,885.0,19.6,344.3,86.5,898.7,93.8,4.84,998.7,2.6,212.0
00:33:30,322.4,483.2,609.3,778.4,879.2,20.1,344.9,86.6,896.3,92.5,5.04,999.3,2.89,255.0
00:33:35,327.5,479.5,626.4,772.3,881.0,19.2,351.0,87.2,902.1,92.0,4.8,988.4,2.89,311.0
00:33:40,325.8,469.9,633.0,780.8,882.1,20.3,351.5,87.5,903.6,92.5,4.98,1006.4,3.01,248.0
00:33:45,323.5,468.2,618.9,769.8,876.4,19.4,347.2,86.9,881.0,92.5,4.91,998.9,3.17,244.0
00:33:50,320.6,480.0,613.7,765.7,882.4,20.5,347.3,88.0,912.6,92.4,5.17,985.9,3.59,285.0
00:33:55,318.2,474.3,634.4,777.3,872.6,21.5,342.7,87.8,903.0,92.6,5.13,978.2,2.8,255.0
00:34:00,323.9,473.5,639.7,785.6,883.2,19.8,341.6,87.5,913.4,92.9,5.1,971.6,2.68,238.0
00:34:05,323.1,474.5,630.1,776.5,875.3,20.3,345.6,86.2,897.0,91.4,4.92,969.1,3.0,282.0
00:34:10,325.0,481.3,628.8,769.9,878.8,20.2,341.4,87.7,911.1,93.3,4.93,1005.6,2.94,234.0
00:34:15,320.6,479.7,618.8,775.0,875.3,20.2,348.9,87.7,902.1,92.4,5.08,1004.9,3.25,298.0
00:34:20,325.4,474.2,621.5,773.1,883.2,20.2,340.0,87.7,902.4,93.0,4.79,993.6,3.25,207.0
00:34:25,342.4,476.2,620.4,776.4,875.0,20.0,340.6,88.5,902.4,92.6,5.05,964.7,3.18,226.0
00:34:30,329.5,468.1,631.5,772.6,877.0,20.0,352.5,88.0,883.9,92.5,5.08,1018.5,2.97,210.0
00:34:35,325.9,486.6,624.8,780.9,885.0,20.3,345.0,87.0,908.9,92.4,4.94,1020.4,2.82,289.0
00:34:40,324.7,474.3,627.4,780.9,866.5,19.8,346.7,87.7,895.8,92.4,5.11,975.1,3.24,270.0
00:34:45,323.6,485.2,623.2,777.6,882.4,20.5,342.0,87.6,904.1,92.9,4.95,1015.5,3.03,189.0
00:34:50,329.3,471.4,628.2,782.9,873.5,19.9,339.6,87.6,913.8,92.1,4.78,987.2,3.1,288.0
00:34:55,329.1,467.0,629.5,778.1,886.2,20.1,346.0,87.3,921.6,92.5,4.95,1037.6,2.99,266.0
00:35:00,325.7,483.6,623.6,777.4,874.3,19.8,344.4,88.1,889.6,92.9,5.18,985.0,2.7,179.0
00:35:05,325.4,481.0,614.0,770.3,870.6,19.6,343.6,86.5,886.9,92.5,5.08,1017.7,3.13,217.0
00:35:10,336.6,482.8,627.0,775.2,878.4,19.7,346.5,86.7,908.6,93.0,4.73,987.9,3.05,193.0
00:35:15,329.1,478.4,626.0,774.0,869.9,19.8,339.0,87.4,887.5,92.7,5.19,1010.5,3.19,255.0
00:35:20,325.1,482.5,626.3,777.0,880.7,19.7,340.5,88.5,895.4,93.2,4.91,1032.7,3.13,229.0
00:35:25,324.2,474.5,627.5,768.4,868.7,19.6,335.4,87.9,885.9,92.8,4.91,976.7,3.42,290.0
00:35:30,321.6,474.4,622.9,777.4,875.4,20.2,343.8,87.8,910.8,93.6,5.01,992.2,3.17,191.0
00:35:35,321.3,473.3,632.2,772.1,873.2,20.3,340.7,87.7,884.1,93.0,5.27,1010.5,3.09,274.0
00:35:40,322.5,478.2,636.2,769.2,870.8,19.4,339.1,87.5,887.5,93.3,4.93,979.6,3.1,215.0
00:35:45,329.7,475.0,625.7,771.5,874.8,19.9,338.5,87.4,898.3,92.9,4.78,1010.7,3.19,352.0
00:35:50,329.6,480.1,624.3,761.0,881.9,19.9,351.9,87.3,893.9,92.6,5.45,1037.3,2.9,296.0
00:35:55,323.5,476.1,625.7,780.5,886.8,20.6,340.2,87.5,887.7,92.2,5.24,975.0,3.4,234.0
00:36:00,333.3,482.9,636.4,784.3,876.4,19.7,343.7,87.8,908.2,92.2,4.91,998.1,3.07,324.0
00:36:05,323.3,478.6,632.3,764.1,865.3,19.8,339.0,87.7,893.9,93.1,5.06,961.5,3.12,145.0
00:36:10,322.9,475.6,625.8,774.2,884.1,20.3,343.3,87.5,876.8,92.8,5.18,1022.4,3.21,230.0
00:36:15,322.9,474.9,611.7,769.3,871.5,19.1,342.8,87.4,897.8,92.4,5.0,1005.4,3.08,250.0
00:36:20,324.6,466.7,623.5,776.8,868.2,20.0,341.3,87.5,881.4,92.6,5.27,987.0,2.96,239.0
00:36:25,328.5,480.5,621.5,766.1,871.4,20.0,345.7,87.1,906.0,93.1,5.12,997.4,3.22,249.0
00:36:30,328.0,488.0,623.4,780.3,872.5,19.3,348.8,87.9,900.9,92.1,4.84,1014.0,3.16,234.0
