Timestamp,Feed Size (mm),Product Size (mm),Mill Power 1 (kW),Mill Inlet Temp (°C),Blending Efficiency (%),C5 Temp (°C),Heat Recovery Eff (%),Fuel Flow Rate (t/h),Primary Fuel Flow (t/h),Secondary Air Temp (°C),Kiln Drive Power (kW),Clinker Inlet Temp (°C),Cooling Air Flow (m³/min),Mill Power 2 (kW),Packing Rate (bags/min),Target_eff
2025-04-10 05:00:00,1003,21.4,1840,108,89.8,880,88.5,5,9.8,933,1026,1345,492,2237,12.1,73.4
2025-04-10 06:00:00,1006,21.3,1838,108,89.9,880,88.5,5,9.8,932,1033,1340,495,2241,12.1,73.4
2025-04-10 07:00:00,999,21.3,1831,108,90,880,88.6,5.1,9.9,936,1035,1339,497,2246,12.1,73.5
2025-04-10 08:00:00,997,21.3,1833,108,89.9,881,88.6,5.1,9.9,936,1029,1336,497,2258,12,73.6
2025-04-10 09:00:00,1002,21.3,1838,109,90.1,881,88.5,5.1,10,944,1024,1336,498,2262,12.1,73.7
2025-04-10 10:00:00,1002,21.3,1839,109,90.1,881,88.6,5,10,943,1025,1335,495,2258,11.9,73.9
2025-04-10 11:00:00,998,21.3,1836,109,90.1,881,88.5,5,9.9,952,1021,1333,494,2265,11.8,73.7
2025-04-10 12:00:00,995,21.3,1836,109,90.1,880,88.4,5,9.9,953,1024,1329,495,2264,11.8,73.7
2025-04-10 13:00:00,998,21.3,1831,109,90.2,880,88.4,5,9.9,956,1031,1328,494,2267,11.7,73.5
2025-04-10 14:00:00,995,21.4,1835,109,90.2,881,88.4,5,9.9,961,1027,1325,495,2267,11.8,73.7
2025-04-10 15:00:00,996,21.5,1835,109,90.4,882,88.3,5,10,958,1023,1326,497,2264,11.7,73.9
2025-04-10 16:00:00,996,21.5,1828,108,90.5,881,88.3,5,9.9,961,1019,1327,497,2265,11.6,73.8
2025-04-10 17:00:00,993,21.5,1827,108,90.6,881,88.3,5,9.9,960,1018,1326,496,2270,11.6,73.7
2025-04-10 18:00:00,1002,21.4,1829,107,90.5,880,88.4,5,9.9,961,1018,1329,494,2274,11.6,73.8
2025-04-10 19:00:00,1004,21.4,1828,107,90.5,880,88.5,5,9.8,961,1018,1329,496,2276,11.6,73.6
2025-04-10 20:00:00,996,21.4,1826,107,90.5,880,88.5,5,9.8,963,1021,1330,497,2275,11.6,73.6
2025-04-10 21:00:00,997,21.4,1822,108,90.5,880,88.5,5,9.8,964,1023,1331,502,2267,11.5,73.4
2025-04-10 22:00:00,994,21.4,1824,108,90.6,880,88.5,5,9.8,963,1023,1330,502,2267,11.5,73.4
2025-04-10 23:00:00,998,21.4,1821,108,90.6,881,88.5,5,9.7,963,1023,1329,502,2269,11.4,73.2
2025-04-11 00:00:00,995,21.3,1813,108,90.6,881,88.4,5,9.7,956,1023,1329,503,2259,11.5,73.4
2025-04-11 01:00:00,994,21.4,1811,109,90.7,880,88.4,5,9.8,959,1023,1327,502,2258,11.5,73.5
2025-04-11 02:00:00,996,21.4,1815,108,90.6,879,88.4,5.1,9.8,964,1020,1330,501,2258,11.4,73.2
2025-04-11 03:00:00,1000,21.4,1813,109,90.8,879,88.3,5.1,9.9,965,1016,1330,501,2253,11.4,73.4
2025-04-11 04:00:00,995,21.4,1820,109,90.6,879,88.4,5.1,9.9,960,1016,1330,502,2257,11.3,73.2
2025-04-11 05:00:00,993,21.4,1822,108,90.7,880,88.3,5.1,9.8,962,1014,1334,503,2262,11.3,73
2025-04-11 06:00:00,992,21.5,1823,110,90.7,880,88.3,5.1,9.8,960,1016,1332,504,2271,11.2,72.6
2025-04-11 07:00:00,989,21.4,1823,110,90.8,880,88.3,5.1,9.8,960,1017,1335,506,2271,11.2,72.4
2025-04-11 08:00:00,996,21.5,1823,110,90.9,880,88.3,5.2,9.8,962,1017,1337,507,2277,11.2,72.2
2025-04-11 09:00:00,998,21.5,1822,110,90.9,880,88.3,5.1,9.8,964,1021,1339,507,2273,11.2,72.4
2025-04-11 10:00:00,993,21.4,1820,110,91,880,88.3,5.1,9.7,967,1015,1339,505,2271,11.1,72.1
2025-04-11 11:00:00,996,21.4,1823,111,91,881,88.3,5.1,9.7,968,1022,1339,505,2275,11.2,72
2025-04-11 12:00:00,1005,21.5,1819,111,91,880,88.3,5.1,9.6,968,1013,1338,505,2271,11.1,72
2025-04-11 13:00:00,1009,21.4,1814,110,91.1,880,88.4,5.1,9.7,970,1019,1340,503,2270,11.1,72
2025-04-11 14:00:00,1003,21.4,1810,110,91,880,88.4,5.2,9.7,970,1020,1341,504,2275,11.1,71.8
2025-04-11 15:00:00,1001,21.4,1818,110,91,881,88.3,5.2,9.7,968,1018,1340,505,2275,11.1,71.8
2025-04-11 16:00:00,1006,21.3,1820,110,91.1,881,88.4,5.1,9.7,970,1012,1339,506,2270,11,71.9
2025-04-11 17:00:00,1003,21.4,1822,111,91.2,881,88.4,5.1,9.6,966,1009,1339,507,2267,11,71.8
2025-04-11 18:00:00,1005,21.4,1817,111,91.2,881,88.4,5.1,9.7,966,1009,1338,507,2266,11,71.9
2025-04-11 19:00:00,1008,21.4,1820,110,91.2,880,88.5,5.1,9.6,962,1010,1341,506,2269,10.9,71.8
2025-04-11 20:00:00,1004,21.4,1819,110,91.3,881,88.4,5.1,9.6,960,1015,1342,510,2267,11,71.8
2025-04-11 21:00:00,1004,21.4,1820,111,91.2,881,88.5,5.1,9.6,959,1016,1344,510,2255,11,71.7
2025-04-11 22:00:00,991,21.4,1816,111,91.4,881,88.5,5.1,9.7,956,1017,1344,505,2259,10.9,71.8
2025-04-11 23:00:00,987,21.4,1817,111,91.4,880,88.6,5.1,9.6,959,1018,1343,500,2262,10.9,71.7
2025-04-12 00:00:00,986,21.4,1815,112,91.2,880,88.6,5.1,9.5,962,1017,1344,503,2257,10.9,71.3
2025-04-12 01:00:00,981,21.5,1812,113,91.1,881,88.6,5.1,9.5,966,1016,1340,499,2251,11,71.4
2025-04-12 02:00:00,987,21.6,1815,113,91.1,882,88.6,5.1,9.5,965,1016,1340,498,2258,11,71.5
2025-04-12 03:00:00,982,21.6,1809,113,91.1,882,88.5,5.1,9.5,964,1018,1339,495,2257,10.9,71.3
2025-04-12 04:00:00,980,21.6,1811,112,91.3,881,88.5,5.1,9.5,966,1015,1337,495,2260,11,71.5
2025-04-12 05:00:00,980,21.5,1814,113,91.2,881,88.4,5.1,9.5,967,1013,1336,496,2257,10.9,71.3
2025-04-12 06:00:00,986,21.5,1810,112,91.2,881,88.4,5.2,9.6,967,1014,1336,494,2260,11,71.4
2025-04-12 07:00:00,981,21.5,1807,112,91.1,881,88.4,5.2,9.6,960,1010,1336,493,2255,11,71.5
2025-04-12 08:00:00,985,21.5,1806,112,91.1,880,88.4,5.2,9.6,962,1010,1337,494,2258,11,71.6
2025-04-12 09:00:00,985,21.4,1807,113,91.2,880,88.4,5.2,9.5,964,1008,1337,499,2259,11,71.3
2025-04-12 10:00:00,981,21.4,1807,113,91.1,880,88.4,5.2,9.5,964,1010,1337,501,2249,11,71.3
2025-04-12 11:00:00,983,21.4,1808,114,91.2,881,88.3,5.2,9.5,966,1016,1334,499,2250,11,71.1
2025-04-12 12:00:00,984,21.4,1816,113,91.2,882,88.4,5.2,9.5,968,1013,1332,500,2246,11,71.2
2025-04-12 13:00:00,982,21.5,1814,113,91.2,882,88.4,5.2,9.5,966,1016,1332,504,2252,10.9,71
2025-04-12 14:00:00,982,21.5,1807,113,91.3,882,88.4,5.2,9.5,965,1017,1333,506,2253,10.9,71
2025-04-12 15:00:00,980,21.6,1810,114,91.2,882,88.2,5.2,9.4,962,1016,1333,503,2251,10.9,71
2025-04-12 16:00:00,981,21.6,1817,113,91.3,882,88.3,5.2,9.5,967,1016,1335,504,2259,11,71.1
2025-04-12 17:00:00,983,21.6,1818,113,91.5,882,88.3,5.2,9.5,970,1021,1332,503,2250,11,71.1
2025-04-12 18:00:00,990,21.7,1814,112,91.5,883,88.2,5.2,9.5,967,1020,1333,503,2259,11,71.4
2025-04-12 19:00:00,985,21.8,1813,111,91.8,883,88.3,5.2,9.5,969,1025,1331,502,2269,11,71.4
2025-04-12 20:00:00,993,21.7,1809,111,91.7,883,88.3,5.2,9.5,970,1025,1329,504,2267,11,71.4
2025-04-12 21:00:00,985,21.7,1812,111,91.8,884,88.3,5.2,9.5,968,1019,1328,503,2271,11,71.4
2025-04-12 22:00:00,985,21.7,1806,112,91.9,884,88.3,5.2,9.5,968,1019,1327,506,2273,11,71.2
2025-04-12 23:00:00,987,21.7,1805,112,91.9,884,88.3,5.2,9.5,971,1013,1328,506,2261,11.1,71.4
2025-04-13 00:00:00,988,21.8,1801,112,91.7,885,88.3,5.2,9.5,974,1012,1329,506,2260,11,71.4
2025-04-13 01:00:00,986,21.7,1801,112,91.6,885,88.3,5.2,9.4,981,1010,1328,507,2254,11,71.2
2025-04-13 02:00:00,985,21.7,1800,112,91.8,885,88.3,5.1,9.4,981,1017,1330,507,2247,11.2,71.5
2025-04-13 03:00:00,983,21.6,1801,112,91.7,885,88.2,5.2,9.4,980,1024,1333,509,2246,11.2,71
2025-04-13 04:00:00,981,21.7,1801,111,91.7,885,88.2,5.2,9.4,982,1024,1333,508,2245,11.1,71.1
2025-04-13 05:00:00,984,21.6,1797,111,91.6,884,88.2,5.2,9.5,981,1029,1333,511,2251,11,71
2025-04-13 06:00:00,986,21.6,1799,111,91.7,884,88.3,5.2,9.4,979,1027,1332,513,2247,11,70.8
2025-04-13 07:00:00,983,21.6,1799,111,91.6,883,88.3,5.2,9.4,977,1022,1331,513,2245,11,70.9
2025-04-13 08:00:00,986,21.7,1795,112,91.5,883,88.3,5.1,9.4,966,1024,1334,515,2252,11,71.2
2025-04-13 09:00:00,988,21.5,1804,112,91.6,883,88.3,5.1,9.5,969,1025,1336,514,2251,11,71.2
2025-04-13 10:00:00,991,21.5,1806,112,91.5,883,88.3,5.2,9.5,964,1021,1336,515,2248,11.1,71.2
2025-04-13 11:00:00,993,21.5,1805,112,91.5,883,88.2,5.2,9.5,961,1018,1337,517,2253,10.9,71
2025-04-13 12:00:00,990,21.5,1811,113,91.6,883,88.3,5.2,9.5,962,1022,1338,517,2255,10.9,70.7
2025-04-13 13:00:00,988,21.6,1818,112,91.6,883,88.3,5.2,9.5,961,1015,1338,516,2256,10.9,70.9
2025-04-13 14:00:00,991,21.5,1818,112,91.6,884,88.3,5.1,9.5,967,1017,1335,513,2260,10.8,71
2025-04-13 15:00:00,993,21.6,1819,112,91.7,884,88.3,5.1,9.5,963,1016,1336,514,2254,10.8,71.1
2025-04-13 16:00:00,993,21.6,1815,113,91.6,884,88.3,5.1,9.5,970,1018,1338,513,2251,10.8,70.9
2025-04-13 17:00:00,994,21.7,1815,113,91.8,884,88.3,5.1,9.5,974,1022,1340,515,2261,10.9,70.9
2025-04-13 18:00:00,999,21.6,1814,113,91.7,884,88.3,5.2,9.4,976,1019,1339,512,2246,11,70.7
2025-04-13 19:00:00,996,21.6,1815,114,91.8,885,88.3,5.2,9.5,981,1014,1342,514,2243,11,70.6
2025-04-13 20:00:00,999,21.7,1816,113,91.8,885,88.3,5.1,9.4,982,1020,1343,514,2237,11.1,70.9
2025-04-13 21:00:00,998,21.7,1818,113,91.9,886,88.3,5.1,9.4,977,1020,1340,513,2237,11.1,71
2025-04-13 22:00:00,997,21.6,1819,113,92,886,88.3,5.2,9.4,978,1021,1337,512,2240,11.2,70.8
2025-04-13 23:00:00,1001,21.6,1814,113,92,886,88.4,5.2,9.4,974,1025,1336,511,2246,11.1,70.8
2025-04-14 00:00:00,1005,21.6,1811,114,92,886,88.4,5.2,9.4,972,1021,1337,512,2244,11.1,70.6
2025-04-14 01:00:00,1008,21.6,1808,114,92.1,887,88.4,5.2,9.4,972,1024,1336,510,2239,11.2,70.7
2025-04-14 02:00:00,1013,21.6,1807,114,91.8,886,88.4,5.2,9.4,969,1027,1340,508,2232,11.3,70.8
2025-04-14 03:00:00,1013,21.4,1811,113,91.7,887,88.4,5.2,9.4,972,1033,1341,507,2232,11.3,70.7
2025-04-14 04:00:00,1016,21.5,1807,113,91.6,887,88.4,5.2,9.4,972,1039,1339,507,2243,11.3,70.7
2025-04-14 05:00:00,1015,21.4,1805,113,91.5,887,88.4,5.2,9.4,973,1039,1335,509,2240,11.3,70.7
2025-04-14 06:00:00,1016,21.3,1809,113,91.4,887,88.5,5.2,9.4,973,1042,1335,509,2239,11.4,70.6
2025-04-14 07:00:00,1015,21.1,1808,113,91.5,887,88.5,5.3,9.5,973,1042,1337,508,2240,11.3,70.3
2025-04-14 08:00:00,1016,21.1,1810,113,91.5,887,88.5,5.3,9.5,971,1043,1341,509,2238,11.3,70.2
2025-04-14 09:00:00,1018,21.2,1809,113,91.5,888,88.5,5.2,9.5,967,1038,1340,509,2245,11.3,70.7
2025-04-14 10:00:00,1015,21.1,1810,113,91.4,887,88.4,5.2,9.5,967,1037,1344,509,2251,11.2,70.6
2025-04-14 11:00:00,1023,21.2,1809,112,91.4,887,88.4,5.2,9.4,964,1030,1341,509,2255,11.1,70.5
2025-04-14 12:00:00,1019,21.3,1812,112,91.1,888,88.4,5.3,9.4,968,1030,1340,505,2260,11.1,70.4
2025-04-14 13:00:00,1014,21.4,1806,112,91.1,888,88.4,5.3,9.4,964,1035,1338,507,2257,11.1,70.6
2025-04-14 14:00:00,1019,21.3,1804,113,91.1,888,88.5,5.3,9.4,971,1038,1340,508,2251,11.1,70.2
2025-04-14 15:00:00,1022,21.3,1806,113,91.1,887,88.4,5.2,9.4,972,1038,1337,511,2247,11.2,70.4
2025-04-14 16:00:00,1025,21.2,1808,112,90.9,888,88.3,5.2,9.4,972,1038,1338,509,2249,11.2,70.5
2025-04-14 17:00:00,1027,21.2,1814,113,91,888,88.4,5.3,9.4,970,1035,1336,510,2247,11.1,70
2025-04-14 18:00:00,1027,21.1,1812,113,90.9,888,88.3,5.3,9.4,972,1032,1339,506,2250,11.1,70.1
2025-04-14 19:00:00,1024,21.2,1818,114,90.8,889,88.3,5.3,9.4,972,1035,1338,503,2251,11.1,70
2025-04-14 20:00:00,1024,21.2,1815,114,90.9,890,88.4,5.3,9.4,972,1029,1339,502,2244,11.1,70.1
2025-04-14 21:00:00,1021,21.2,1821,114,91.1,890,88.5,5.3,9.4,975,1023,1336,501,2250,11.1,70.2
2025-04-14 22:00:00,1025,21.3,1824,115,91.1,891,88.4,5.3,9.4,977,1026,1333,503,2248,11.1,69.9
2025-04-14 23:00:00,1024,21.4,1820,115,91,891,88.5,5.3,9.3,981,1027,1331,506,2252,11,69.6
2025-04-15 00:00:00,1021,21.4,1822,115,91,891,88.4,5.2,9.3,982,1027,1333,508,2247,11,69.9
2025-04-15 01:00:00,1020,21.3,1821,116,91.1,891,88.4,5.3,9.3,979,1028,1334,509,2243,11,69.4
2025-04-15 02:00:00,1022,21.3,1824,115,91.2,891,88.4,5.3,9.4,973,1036,1336,511,2238,11.1,69.6
2025-04-15 03:00:00,1019,21.3,1823,115,91.4,891,88.3,5.3,9.4,974,1036,1333,508,2231,11.1,69.7
2025-04-15 04:00:00,1016,21.4,1822,115,91.4,891,88.3,5.3,9.5,975,1038,1334,511,2224,11.1,69.7
2025-04-15 05:00:00,1017,21.4,1827,115,91.4,891,88.3,5.3,9.5,980,1046,1333,513,2226,11.2,69.6
2025-04-15 06:00:00,1018,21.3,1827,115,91.5,891,88.3,5.3,9.5,980,1045,1332,511,2221,11.2,69.5
2025-04-15 07:00:00,1016,21.3,1830,115,91.7,891,88.4,5.3,9.5,981,1052,1330,512,2223,11.2,69.4
2025-04-15 08:00:00,1014,21.3,1829,114,91.5,891,88.3,5.3,9.4,983,1044,1330,510,2224,11.3,69.7
2025-04-15 09:00:00,1015,21.3,1836,114,91.5,890,88.3,5.3,9.4,985,1039,1332,514,2228,11.2,69.5
2025-04-15 10:00:00,1009,21.3,1833,114,91.6,890,88.3,5.4,9.5,988,1037,1334,512,2223,11.3,69.5
2025-04-15 11:00:00,1004,21.4,1831,113,91.9,890,88.2,5.4,9.5,985,1039,1335,512,2228,11.3,69.8
2025-04-15 12:00:00,1001,21.3,1837,114,92,890,88.3,5.4,9.5,982,1046,1336,513,2224,11.2,69.4
2025-04-15 13:00:00,1000,21.3,1835,113,92,890,88.3,5.4,9.5,981,1044,1340,513,2210,11.1,69.3
2025-04-15 14:00:00,1001,21.4,1841,113,91.9,890,88.3,5.3,9.4,975,1048,1341,517,2211,11,69.3
2025-04-15 15:00:00,1007,21.3,1845,113,92.1,890,88.4,5.3,9.5,975,1057,1341,520,2206,11.1,69.1
2025-04-15 16:00:00,1010,21.3,1844,114,92.2,890,88.4,5.3,9.4,973,1063,1342,517,2214,11.1,68.8
2025-04-15 17:00:00,1010,21.2,1837,113,92.1,890,88.4,5.4,9.5,974,1061,1345,518,2215,11.1,68.8
2025-04-15 18:00:00,1010,21.3,1837,113,92.1,890,88.3,5.4,9.5,973,1065,1344,518,2215,11.1,68.9
2025-04-15 19:00:00,1006,21.2,1837,114,92.1,890,88.2,5.4,9.4,970,1066,1343,520,2216,11.2,68.7
2025-04-15 20:00:00,1006,21.3,1842,114,92.1,890,88.3,5.4,9.4,974,1063,1346,520,2214,11.1,68.5
2025-04-15 21:00:00,1004,21.3,1849,115,92,889,88.3,5.4,9.5,974,1065,1345,519,2222,11.1,68.6
2025-04-15 22:00:00,1006,21.4,1846,115,92,889,88.3,5.4,9.5,977,1063,1347,516,2219,11.1,68.7
2025-04-15 23:00:00,1002,21.4,1849,114,91.8,888,88.3,5.4,9.5,977,1064,1349,516,2222,11,68.8
2025-04-16 00:00:00,1004,21.4,1852,114,91.9,888,88.3,5.4,9.5,979,1058,1347,515,2217,11.1,68.9
2025-04-16 01:00:00,1011,21.4,1856,114,91.9,888,88.4,5.4,9.4,974,1051,1346,516,2218,11.1,68.8
2025-04-16 02:00:00,1010,21.5,1858,114,91.9,888,88.4,5.4,9.4,978,1050,1348,515,2211,11.1,68.8
2025-04-16 03:00:00,1012,21.4,1851,114,92.1,888,88.4,5.3,9.4,981,1051,1348,518,2212,11.1,68.8
2025-04-16 04:00:00,1015,21.4,1850,114,92.1,888,88.4,5.3,9.4,981,1047,1344,519,2213,11.1,68.9
2025-04-16 05:00:00,1013,21.4,1845,115,92.1,889,88.4,5.4,9.3,982,1049,1343,521,2216,11.2,68.4
2025-04-16 06:00:00,1014,21.3,1844,114,92.1,889,88.4,5.3,9.3,985,1049,1344,521,2218,11.2,68.7
2025-04-16 07:00:00,1014,21.3,1848,115,92.1,888,88.4,5.3,9.3,984,1052,1347,519,2218,11.2,68.6
2025-04-16 08:00:00,1014,21.2,1850,115,92.2,888,88.5,5.3,9.3,979,1055,1347,520,2228,11.2,68.5
2025-04-16 09:00:00,1011,21.2,1854,115,92.3,888,88.5,5.3,9.3,978,1061,1348,518,2228,11.2,68.5
2025-04-16 10:00:00,1011,21.2,1856,114,92.2,887,88.5,5.3,9.4,978,1063,1347,514,2228,11.3,69
2025-04-16 11:00:00,1013,21.2,1850,114,92.3,887,88.5,5.2,9.3,978,1062,1349,515,2228,11.3,69.1
2025-04-16 12:00:00,1019,21.2,1840,114,92.4,887,88.5,5.2,9.2,982,1063,1352,514,2229,11.3,68.9
2025-04-16 13:00:00,1023,21.3,1841,115,92.3,887,88.5,5.2,9.3,979,1072,1354,513,2227,11.3,68.8
2025-04-16 14:00:00,1032,21.3,1840,116,92.5,888,88.5,5.2,9.2,977,1076,1353,515,2226,11.3,68.3
2025-04-16 15:00:00,1028,21.2,1836,116,92.5,888,88.6,5.2,9.2,974,1076,1354,513,2229,11.4,68.5
2025-04-16 16:00:00,1032,21.3,1829,116,92.5,888,88.6,5.2,9.3,975,1076,1356,510,2229,11.3,68.6
2025-04-16 17:00:00,1033,21.4,1826,116,92.6,888,88.6,5.2,9.1,970,1073,1356,512,2234,11.3,68.5
2025-04-16 18:00:00,1041,21.4,1826,116,92.6,887,88.6,5.2,9.1,972,1069,1358,512,2225,11.3,68.4
2025-04-16 19:00:00,1038,21.3,1828,115,92.7,887,88.5,5.2,9,970,1075,1359,514,2233,11.3,68.3
2025-04-16 20:00:00,1035,21.3,1829,115,92.6,887,88.6,5.3,8.9,967,1077,1361,516,2237,11.4,68
2025-04-16 21:00:00,1032,21.2,1835,114,92.5,887,88.6,5.2,8.9,973,1072,1363,517,2237,11.4,68.3
2025-04-16 22:00:00,1024,21.2,1831,114,92.4,887,88.7,5.3,8.9,976,1072,1362,517,2236,11.5,68.2
2025-04-16 23:00:00,1022,21.3,1835,114,92.4,888,88.7,5.3,8.9,977,1077,1365,518,2240,11.5,68.1
2025-04-17 00:00:00,1019,21.3,1835,114,92.3,889,88.7,5.3,8.9,973,1075,1365,520,2234,11.7,68.4
2025-04-17 01:00:00,1019,21.3,1838,114,92.5,889,88.7,5.3,8.9,979,1072,1365,521,2235,11.8,68.4
2025-04-17 02:00:00,1021,21.4,1836,114,92.6,889,88.7,5.3,8.8,978,1073,1362,520,2235,11.7,68.2
2025-04-17 03:00:00,1028,21.3,1840,114,92.8,890,88.8,5.4,8.8,979,1076,1363,521,2225,11.8,67.7
2025-04-17 04:00:00,1032,21.4,1842,113,92.8,891,88.8,5.4,8.8,982,1074,1367,520,2227,11.9,67.9
2025-04-17 05:00:00,1030,21.4,1839,113,92.8,891,88.9,5.4,8.9,976,1072,1361,519,2220,11.9,68.2
2025-04-17 06:00:00,1026,21.4,1839,113,92.7,891,88.8,5.4,8.8,974,1074,1356,521,2226,12,68.3
2025-04-17 07:00:00,1028,21.4,1838,113,92.8,891,88.8,5.3,8.9,974,1069,1357,519,2232,12,68.8
2025-04-17 08:00:00,1023,21.4,1840,113,92.8,891,88.8,5.4,8.9,974,1067,1358,520,2240,12,68.6
2025-04-17 09:00:00,1030,21.4,1835,113,92.9,891,88.7,5.4,8.9,970,1066,1359,520,2238,12,68.6
2025-04-17 10:00:00,1035,21.4,1835,114,93,891,88.8,5.4,8.9,971,1069,1358,520,2237,12.1,68.2
2025-04-17 11:00:00,1033,21.4,1837,114,93,891,88.9,5.5,8.9,971,1068,1354,521,2227,12.1,67.9
2025-04-17 12:00:00,1026,21.6,1837,113,93,890,89,5.5,8.9,976,1070,1352,520,2230,12,68.4
2025-04-17 13:00:00,1032,21.7,1842,113,93,890,89,5.5,8.9,979,1075,1355,522,2223,11.9,68
2025-04-17 14:00:00,1031,21.7,1845,113,92.9,890,88.9,5.5,9,978,1073,1354,522,2215,11.9,68.1
2025-04-17 15:00:00,1036,21.7,1845,113,92.9,890,89,5.5,9,978,1085,1353,523,2214,11.9,67.9
2025-04-17 16:00:00,1030,21.8,1846,113,92.9,889,89.1,5.5,8.9,981,1091,1348,521,2208,12,67.9
2025-04-17 17:00:00,1027,21.8,1847,112,92.9,889,89.2,5.5,8.9,982,1092,1345,520,2203,12,68.1
2025-04-17 18:00:00,1027,21.8,1849,112,93,890,89.2,5.5,8.9,978,1091,1347,521,2204,12,68.1
2025-04-17 19:00:00,1028,21.8,1841,112,92.9,890,89.3,5.5,8.9,984,1089,1346,523,2208,12,68
2025-04-17 20:00:00,1026,21.8,1840,112,93,890,89.3,5.5,8.9,981,1096,1348,522,2211,12.1,67.9
2025-04-17 21:00:00,1028,21.6,1834,112,93.1,890,89.3,5.6,8.9,988,1097,1347,524,2212,12.1,67.4
2025-04-17 22:00:00,1024,21.6,1839,112,93,889,89.3,5.6,8.8,990,1091,1344,523,2217,12.1,67.4
2025-04-17 23:00:00,1023,21.6,1839,111,92.9,890,89.3,5.6,8.9,988,1084,1343,523,2218,12.1,67.8
2025-04-18 00:00:00,1024,21.7,1838,111,92.7,890,89.3,5.6,8.8,981,1085,1342,522,2215,12.1,67.9
2025-04-18 01:00:00,1026,21.7,1842,111,92.6,889,89.2,5.6,8.8,983,1085,1341,526,2212,12.1,67.7
2025-04-18 02:00:00,1029,21.6,1844,111,92.7,889,89.2,5.6,8.8,978,1081,1339,528,2214,12.2,67.6
2025-04-18 03:00:00,1024,21.6,1839,111,92.7,890,89.2,5.6,8.8,979,1075,1339,529,2209,12.2,67.7
2025-04-18 04:00:00,1018,21.5,1839,111,92.8,889,89.2,5.6,8.8,985,1068,1338,528,2211,12.3,67.7
2025-04-18 05:00:00,1023,21.6,1838,111,92.8,890,89.2,5.5,8.8,982,1065,1336,525,2208,12.3,68.1
2025-04-18 06:00:00,1025,21.6,1831,111,92.9,890,89.2,5.5,8.9,984,1063,1339,525,2204,12.3,68.2
2025-04-18 07:00:00,1022,21.6,1828,111,92.8,890,89.2,5.5,8.8,982,1066,1340,526,2200,12.4,67.9
2025-04-18 08:00:00,1028,21.6,1827,111,92.7,890,89.3,5.5,8.8,985,1065,1341,528,2205,12.4,67.8
2025-04-18 09:00:00,1028,21.6,1827,111,92.7,889,89.2,5.5,8.8,985,1070,1340,525,2201,12.5,67.7
2025-04-18 10:00:00,1033,21.5,1821,111,92.6,888,89.2,5.5,8.7,985,1072,1342,525,2199,12.5,67.5
2025-04-18 11:00:00,1033,21.5,1825,111,92.5,888,89.1,5.5,8.8,989,1074,1343,526,2197,12.5,67.5
2025-04-18 12:00:00,1041,21.6,1825,112,92.4,888,89.1,5.5,8.8,991,1078,1341,524,2202,12.5,67.3
2025-04-18 13:00:00,1048,21.6,1825,112,92.4,888,89.1,5.5,8.9,988,1072,1338,524,2210,12.5,67.6
2025-04-18 14:00:00,1047,21.6,1827,112,92.6,887,89.1,5.4,8.9,994,1070,1333,523,2214,12.4,68
2025-04-18 15:00:00,1051,21.6,1824,113,92.7,888,89.2,5.5,8.9,989,1080,1337,521,2212,12.4,67.4
2025-04-18 16:00:00,1054,21.7,1825,112,92.8,887,89.2,5.4,8.9,990,1072,1336,520,2214,12.4,68
2025-04-18 17:00:00,1059,21.7,1824,112,92.9,887,89.1,5.4,8.9,987,1071,1337,520,2210,12.5,67.8
2025-04-18 18:00:00,1056,21.7,1820,112,92.9,886,89.1,5.4,8.9,983,1073,1337,522,2211,12.5,67.9
2025-04-18 19:00:00,1058,21.7,1823,113,92.8,887,89.1,5.4,8.9,979,1065,1339,521,2202,12.5,67.8
2025-04-18 20:00:00,1063,21.6,1829,113,92.8,886,89.1,5.4,9,979,1062,1339,520,2203,12.5,67.9
2025-04-18 21:00:00,1056,21.6,1831,113,92.8,886,89.1,5.4,8.9,980,1070,1337,521,2203,12.5,67.7
2025-04-18 22:00:00,1051,21.7,1835,113,93,886,89.2,5.4,8.9,984,1071,1334,523,2205,12.4,67.8
2025-04-18 23:00:00,1043,21.7,1833,113,93.1,886,89.2,5.4,8.8,988,1069,1334,525,2205,12.3,67.8
2025-04-19 00:00:00,1042,21.6,1827,113,93.2,887,89.2,5.4,8.9,989,1070,1331,528,2209,12.4,67.7
2025-04-19 01:00:00,1044,21.6,1833,113,93.1,887,89.2,5.4,9,987,1067,1329,528,2205,12.4,67.9
2025-04-19 02:00:00,1050,21.6,1841,113,93,887,89.1,5.4,9,991,1074,1326,528,2209,12.5,67.6
2025-04-19 03:00:00,1051,21.6,1847,113,93.1,887,89.1,5.4,9.1,989,1070,1326,527,2211,12.5,67.7
2025-04-19 04:00:00,1057,21.5,1846,113,93.2,888,89.2,5.4,9,984,1068,1325,530,2217,12.5,67.5
2025-04-19 05:00:00,1052,21.6,1841,113,93.2,888,89.2,5.4,9,987,1062,1325,530,2223,12.4,67.8
2025-04-19 06:00:00,1045,21.6,1837,113,93.2,888,89.2,5.4,8.9,991,1061,1327,529,2218,12.5,67.7
2025-04-19 07:00:00,1045,21.6,1830,113,93.3,888,89.2,5.4,8.9,988,1060,1326,528,2220,12.5,67.8
2025-04-19 08:00:00,1046,21.5,1830,113,93.1,888,89.2,5.4,8.9,994,1065,1323,530,2215,12.4,67.7
