Time,Limestone_Proportion_Percent,Clay_Proportion_Percent,Iron_Ore_Proportion_Percent,LSF,SM_Silica_Modulus,AM_Alumina_Modulus,Raw_Mill_Feed_Rate_tph,Mill_Power_Consumption_kW,Raw_Meal_Fineness_Percent_R90um,Mill_Inlet_Temperature_C,Blending_Efficiency_Percent,Standard_Deviation_LSF_Percent
00:20:40,80.5,15.7,3.77,94.62,2.484,1.476,133.8,1863.0,12.1,99.7,88.9,1.11
00:20:45,82.5,17.5,3.42,95.89,2.528,1.504,136.2,1839.0,11.5,100.9,89.7,0.94
00:20:50,81.2,15.4,3.52,95.09,2.543,1.647,129.7,1849.0,13.2,106.9,89.6,1.03
00:20:55,78.4,17.9,3.76,94.96,2.542,1.707,128.0,1834.0,12.6,96.6,90.1,0.99
00:21:00,79.0,17.9,3.35,94.81,2.541,1.53,129.3,1848.0,11.3,98.6,91.0,0.95
00:21:05,78.9,15.8,3.43,95.34,2.526,1.626,122.3,1839.0,11.6,97.1,92.0,1.01
00:21:10,84.3,16.7,3.62,95.45,2.519,1.594,118.7,1745.0,13.4,95.8,87.8,1.0
00:21:15,80.5,16.9,3.46,95.6,2.643,1.659,121.7,1754.0,11.7,94.7,89.5,0.93
00:21:20,81.5,17.0,3.48,96.1,2.502,1.51,131.8,1756.0,12.0,102.5,88.7,0.86
00:21:25,78.8,15.2,3.67,94.83,2.526,1.611,123.5,1770.0,11.9,93.8,91.0,1.07
00:21:30,79.5,15.5,3.66,94.91,2.455,1.642,120.3,1814.0,12.7,98.6,88.9,1.18
00:21:35,79.7,16.3,3.87,95.48,2.444,1.544,114.7,1762.0,12.6,93.9,90.4,1.02
00:21:40,80.5,15.9,3.67,94.2,2.508,1.628,124.8,1758.0,11.7,96.2,91.1,0.91
00:21:45,81.1,16.2,3.5,94.49,2.523,1.601,125.8,1786.0,12.7,100.5,91.6,0.81
00:21:50,81.8,16.0,4.17,93.89,2.51,1.701,134.1,1842.0,12.3,100.1,91.8,0.78
00:21:55,79.0,16.5,3.53,95.67,2.528,1.654,117.0,1800.0,12.2,97.2,89.5,0.88
00:22:00,80.8,15.4,3.4,95.67,2.453,1.684,128.7,1769.0,12.6,95.6,89.5,1.03
00:22:05,81.2,15.8,3.84,94.82,2.42,1.648,130.7,1735.0,11.3,106.2,89.7,1.02
00:22:10,80.6,14.7,3.65,94.13,2.598,1.633,120.9,1838.0,11.7,106.8,90.7,0.88
00:22:15,80.4,16.7,3.54,94.7,2.532,1.545,131.3,1824.0,11.4,90.7,90.1,0.8
00:22:20,80.6,15.4,3.48,94.52,2.461,1.512,121.8,1767.0,12.0,98.4,90.6,1.01
00:22:25,82.1,15.9,3.72,94.17,2.588,1.63,134.7,1880.0,13.1,99.3,88.4,1.12
00:22:30,81.1,16.1,3.67,94.82,2.504,1.631,126.9,1810.0,11.8,92.8,90.4,1.14
00:22:35,79.2,14.6,3.34,94.47,2.482,1.586,125.8,1783.0,12.2,108.9,89.4,1.0
00:22:40,80.9,16.9,3.55,94.53,2.582,1.718,131.5,1823.0,11.8,107.8,90.6,1.03
00:22:45,80.1,17.1,3.87,94.51,2.501,1.631,126.4,1866.0,10.9,99.6,90.6,0.9
00:22:50,79.5,15.4,3.58,94.73,2.464,1.572,126.6,1795.0,12.2,98.3,91.5,1.06
00:22:55,80.8,15.9,3.79,95.07,2.548,1.645,121.7,1757.0,11.4,101.4,89.4,0.94
00:23:00,80.3,17.4,3.49,95.13,2.472,1.541,120.9,1762.0,11.3,103.5,90.8,0.94
00:23:05,81.6,16.3,3.37,94.69,2.481,1.708,140.9,1823.0,10.9,102.0,90.4,0.86
00:23:10,78.5,15.7,3.67,95.39,2.47,1.613,123.1,1816.0,11.8,99.1,89.7,0.95
00:23:15,80.7,15.6,3.38,95.48,2.502,1.516,122.8,1797.0,12.2,102.3,90.4,1.05
00:23:20,78.1,14.5,3.5,95.2,2.474,1.689,123.8,1806.0,12.5,99.3,88.8,1.09
00:23:25,79.4,16.5,3.62,93.83,2.494,1.509,123.1,1854.0,12.6,104.4,90.7,1.12
00:23:30,78.6,17.6,4.2,94.5,2.498,1.646,125.7,1815.0,12.5,98.0,88.6,1.03
00:23:35,79.8,16.7,3.69,95.58,2.503,1.494,133.6,1746.0,11.5,103.0,90.1,1.01
00:23:40,79.6,16.4,3.89,95.64,2.522,1.617,116.3,1820.0,11.8,90.1,89.1,0.87
00:23:45,77.2,15.2,3.67,94.27,2.501,1.586,123.0,1835.0,11.7,102.2,88.2,0.91
00:23:50,78.3,15.3,4.04,95.2,2.538,1.576,125.8,1841.0,12.2,99.7,88.7,1.19
00:23:55,80.1,17.1,3.56,94.58,2.44,1.554,120.8,1725.0,12.5,100.3,91.6,1.03
00:24:00,82.1,16.2,3.91,95.12,2.519,1.607,132.9,1762.0,11.4,107.4,90.3,1.1
00:24:05,80.9,16.1,3.5,95.58,2.485,1.515,129.2,1762.0,12.8,103.6,89.7,0.75
00:24:10,78.9,15.5,3.54,95.58,2.531,1.601,126.4,1840.0,11.3,100.3,89.4,1.1
00:24:15,80.2,15.3,3.24,94.59,2.507,1.549,118.0,1783.0,11.2,97.2,90.8,1.11
00:24:20,80.2,15.4,3.3,95.4,2.565,1.55,114.4,1828.0,11.9,101.9,88.9,1.08
00:24:25,80.3,15.8,3.62,96.34,2.56,1.595,120.0,1808.0,12.2,95.7,89.6,1.11
00:24:30,80.7,16.5,3.56,94.18,2.44,1.586,121.2,1848.0,11.9,102.4,90.2,0.88
00:24:35,78.4,16.5,3.42,93.78,2.491,1.439,124.2,1818.0,12.2,102.5,88.3,1.08
00:24:40,81.7,16.2,3.18,95.06,2.508,1.633,129.0,1777.0,11.0,102.0,89.1,1.18
00:24:45,80.6,14.9,3.5,95.54,2.542,1.653,131.6,1809.0,12.3,104.7,90.0,1.07
00:24:50,78.7,14.6,3.16,95.46,2.501,1.602,119.0,1863.0,12.3,102.9,89.7,1.05
00:24:55,80.3,15.3,3.54,95.8,2.525,1.636,129.7,1787.0,12.1,98.7,89.0,0.91
00:25:00,79.1,16.7,3.54,94.39,2.492,1.663,131.8,1796.0,12.1,96.3,91.7,0.88
00:25:05,78.5,15.2,3.15,96.18,2.521,1.612,134.0,1793.0,11.1,105.2,89.3,1.0
00:25:10,81.3,16.1,3.17,95.81,2.478,1.55,127.7,1755.0,12.3,101.5,91.7,1.07
00:25:15,79.2,16.0,3.59,95.77,2.425,1.557,134.0,1865.0,11.8,102.8,90.2,1.15
00:25:20,81.6,16.0,3.25,95.24,2.496,1.6,123.9,1786.0,11.6,99.3,89.3,0.99
00:25:25,77.2,16.2,3.47,95.04,2.497,1.497,119.8,1795.0,10.9,105.7,89.0,0.81
00:25:30,79.1,15.0,4.46,95.16,2.468,1.58,122.3,1799.0,13.1,90.7,88.5,0.96
00:25:35,79.0,16.7,4.07,94.55,2.569,1.736,122.0,1844.0,11.3,103.3,90.1,1.16
00:25:40,79.3,15.1,3.23,94.87,2.439,1.616,121.2,1712.0,10.6,102.7,90.8,0.94
00:25:45,78.5,15.2,3.21,94.68,2.533,1.583,126.1,1768.0,12.3,102.9,89.0,1.02
00:25:50,80.7,14.3,3.52,96.01,2.549,1.704,119.5,1860.0,12.5,98.2,90.8,1.22
00:25:55,81.5,17.4,3.55,96.2,2.453,1.586,121.7,1764.0,12.0,98.0,91.4,1.1
00:26:00,81.7,16.2,3.61,95.62,2.472,1.574,109.3,1812.0,11.7,101.9,89.9,0.89
00:26:05,80.0,15.6,3.86,95.54,2.481,1.631,119.7,1806.0,11.8,103.1,90.0,0.93
00:26:10,79.5,15.0,3.64,93.76,2.507,1.582,124.7,1760.0,12.7,98.1,91.5,0.89
00:26:15,81.2,14.8,3.51,94.83,2.513,1.6,127.3,1831.0,12.6,98.9,89.7,1.05
00:26:20,81.3,16.8,3.1,95.91,2.482,1.557,132.1,1831.0,12.6,106.8,90.2,1.11
00:26:25,78.9,15.9,3.78,93.83,2.478,1.655,122.8,1822.0,11.2,93.8,89.4,0.78
00:26:30,79.4,15.5,3.6,96.17,2.492,1.708,120.6,1801.0,12.4,86.8,88.7,1.01
00:26:35,79.4,14.3,3.93,95.78,2.418,1.641,117.5,1822.0,12.0,100.9,91.2,1.08
00:26:40,80.3,16.3,3.9,94.6,2.501,1.607,124.4,1837.0,11.8,97.5,89.5,1.09
00:26:45,80.2,15.2,3.3,94.91,2.493,1.539,127.2,1782.0,11.0,104.5,90.9,1.02
00:26:50,81.0,16.5,3.19,95.38,2.484,1.57,126.4,1767.0,12.5,97.3,89.3,0.96
00:26:55,80.2,14.9,4.01,94.83,2.516,1.732,123.2,1759.0,10.7,102.6,90.1,0.83
00:27:00,82.2,15.3,3.96,95.24,2.49,1.577,122.9,1857.0,11.5,100.7,89.9,1.0
00:27:05,80.2,16.7,3.47,94.08,2.537,1.561,126.9,1763.0,12.7,102.3,89.3,0.93
00:27:10,79.5,16.0,3.4,93.57,2.457,1.69,117.1,1738.0,11.6,97.8,89.8,0.97
00:27:15,78.5,15.7,3.37,95.43,2.472,1.485,116.0,1863.0,12.9,100.1,91.0,1.09
00:27:20,80.1,15.0,3.62,95.28,2.47,1.529,119.8,1759.0,11.4,94.6,90.9,0.78
00:27:25,79.7,14.9,2.8,96.08,2.49,1.589,127.8,1809.0,12.8,102.7,89.4,0.99
00:27:30,78.9,16.0,3.61,96.39,2.452,1.542,121.8,1779.0,12.6,101.7,90.4,0.92
00:27:35,80.2,15.1,4.02,95.2,2.479,1.596,119.9,1780.0,12.5,98.7,87.8,0.93
00:27:40,80.6,16.8,3.57,94.38,2.466,1.591,125.3,1843.0,10.7,96.6,91.1,0.92
00:27:45,80.2,17.5,3.88,94.83,2.483,1.621,128.5,1774.0,11.5,91.2,89.7,0.95
00:27:50,80.7,15.7,3.13,94.18,2.463,1.63,131.7,1787.0,11.3,93.2,91.7,1.07
00:27:55,80.1,16.9,3.77,95.62,2.452,1.537,121.3,1814.0,12.7,100.7,90.0,1.11
00:28:00,81.8,16.0,3.39,93.75,2.527,1.661,129.1,1751.0,12.2,100.2,89.7,1.02
00:28:05,79.0,14.7,3.41,95.05,2.439,1.68,118.4,1803.0,12.4,103.2,89.7,1.06
00:28:10,79.1,16.3,3.99,95.72,2.437,1.579,126.7,1811.0,12.2,100.0,91.7,1.14
00:28:15,79.5,15.5,3.55,94.24,2.477,1.596,133.1,1682.0,11.0,100.7,92.7,0.95
00:28:20,79.9,16.9,3.89,94.43,2.426,1.703,118.7,1823.0,11.7,92.5,90.6,0.98
00:28:25,80.2,15.9,3.74,94.77,2.511,1.623,125.7,1874.0,12.6,101.0,90.5,0.76
00:28:30,78.8,16.0,3.57,95.38,2.536,1.657,115.6,1813.0,12.2,98.9,91.0,1.02
00:28:35,78.2,15.8,3.42,95.63,2.515,1.611,134.3,1774.0,10.6,103.6,92.3,1.11
00:28:40,82.9,15.7,3.41,97.32,2.506,1.676,109.0,1771.0,11.7,98.0,89.0,0.88
00:28:45,80.9,16.7,3.24,95.02,2.491,1.595,114.9,1850.0,12.9,94.1,89.5,0.89
00:28:50,79.9,17.0,3.93,94.01,2.502,1.636,130.3,1849.0,11.4,97.7,90.8,1.07
00:28:55,78.1,16.1,3.62,95.53,2.533,1.627,138.9,1824.0,12.0,100.4,90.1,0.9
00:29:00,76.1,16.1,3.75,96.38,2.508,1.719,129.1,1888.0,11.9,102.7,91.7,0.93
00:29:05,80.6,15.9,3.58,95.47,2.481,1.654,122.0,1863.0,11.9,101.5,90.9,1.01
00:29:10,82.2,16.0,3.15,94.05,2.491,1.536,120.4,1858.0,12.3,101.3,90.0,0.8
00:29:15,79.9,15.8,3.31,96.53,2.457,1.535,128.2,1846.0,12.0,103.6,90.2,0.92
00:29:20,80.5,14.8,4.36,93.72,2.533,1.689,123.5,1810.0,11.5,97.8,89.1,1.1
00:29:25,78.7,16.0,3.26,95.89,2.516,1.648,122.4,1709.0,10.7,102.8,88.2,0.97
00:29:30,80.0,16.8,3.31,94.95,2.419,1.516,131.3,1819.0,12.1,102.6,89.5,1.03
00:29:35,79.3,17.0,3.3,95.3,2.508,1.591,129.6,1853.0,12.0,94.7,91.3,1.2
00:29:40,80.7,16.4,3.66,95.05,2.45,1.675,123.7,1768.0,12.4,98.4,88.8,0.97
00:29:45,82.7,17.0,3.29,95.44,2.499,1.556,126.0,1803.0,12.2,95.1,89.7,1.01
00:29:50,78.7,16.6,3.98,94.6,2.593,1.709,133.1,1768.0,11.8,104.1,90.2,1.04
00:29:55,78.7,16.3,3.66,95.04,2.472,1.7,130.4,1744.0,12.4,98.0,88.6,0.92
00:30:00,80.2,16.5,3.51,94.96,2.476,1.564,124.6,1722.0,12.4,101.1,92.2,0.91
00:30:05,79.1,14.6,3.27,95.26,2.436,1.512,121.7,1813.0,10.9,96.5,90.9,1.01
00:30:10,79.5,15.7,3.14,94.83,2.509,1.687,128.3,1815.0,12.3,101.1,88.4,1.04
00:30:15,79.4,15.3,3.71,95.17,2.51,1.526,119.0,1768.0,12.2,103.4,89.2,1.04
00:30:20,78.4,15.9,3.61,94.65,2.447,1.596,130.0,1842.0,11.6,95.4,90.7,1.08
00:30:25,79.6,15.4,4.25,94.71,2.46,1.676,121.2,1686.0,12.3,94.7,91.0,1.04
00:30:30,78.5,16.3,3.8,94.39,2.525,1.483,118.5,1854.0,12.7,104.1,89.0,1.02
00:30:35,81.0,15.9,3.2,95.09,2.513,1.669,126.0,1832.0,10.9,99.2,89.1,1.09
00:30:40,81.2,15.5,3.2,95.48,2.502,1.594,118.2,1744.0,11.5,104.7,90.6,1.03
00:30:45,78.1,15.8,3.36,96.06,2.474,1.595,113.2,1782.0,12.6,100.4,90.0,0.94
00:30:50,80.5,15.9,3.39,95.44,2.473,1.612,118.9,1768.0,11.7,106.5,89.6,1.08
00:30:55,77.9,15.7,3.39,95.13,2.483,1.56,121.1,1803.0,11.4,107.0,89.7,0.82
00:31:00,79.2,16.2,3.99,94.6,2.461,1.587,124.7,1789.0,12.2,103.5,90.9,1.21
00:31:05,80.6,16.8,3.21,95.58,2.498,1.674,110.2,1777.0,12.9,105.9,88.2,1.08
00:31:10,81.5,15.3,3.49,95.86,2.48,1.601,130.4,1754.0,11.9,95.1,89.7,0.94
00:31:15,81.7,16.0,3.34,94.87,2.501,1.624,122.6,1862.0,11.9,100.1,87.9,1.14
00:31:20,79.9,16.9,3.61,95.53,2.427,1.623,120.4,1719.0,12.1,100.4,88.8,1.0
00:31:25,78.9,17.1,3.42,95.27,2.521,1.69,122.2,1858.0,11.3,105.9,89.1,1.08
00:31:30,78.6,17.0,2.93,95.73,2.502,1.597,126.3,1756.0,13.1,95.9,88.7,0.95
00:31:35,80.6,15.7,2.88,93.74,2.55,1.636,125.0,1798.0,12.7,95.1,92.4,0.8
00:31:40,81.6,16.4,3.32,95.96,2.57,1.63,125.8,1720.0,13.3,101.1,90.2,0.93
00:31:45,81.5,15.8,3.37,95.58,2.514,1.674,115.9,1866.0,11.4,102.0,88.8,1.08
00:31:50,80.4,15.4,3.53,95.01,2.526,1.577,123.4,1830.0,11.3,96.7,89.4,0.89
00:31:55,81.0,16.2,3.1,93.97,2.517,1.531,117.4,1795.0,13.5,106.3,89.0,1.04
00:32:00,78.9,15.5,3.18,95.17,2.528,1.581,129.2,1795.0,11.0,104.6,89.2,0.96
00:32:05,82.3,17.3,3.71,94.93,2.582,1.568,131.8,1840.0,11.0,96.8,90.2,1.09
00:32:10,81.0,16.7,3.66,94.82,2.543,1.588,122.9,1859.0,11.5,94.8,89.5,0.89
00:32:15,80.9,15.4,2.88,94.9,2.535,1.579,128.5,1767.0,11.7,102.6,90.6,0.89
00:32:20,79.6,16.9,3.23,95.24,2.517,1.519,123.4,1795.0,12.8,96.7,89.0,1.04
00:32:25,80.2,16.1,3.34,96.4,2.483,1.575,120.6,1850.0,12.8,104.5,89.0,0.93
00:32:30,81.6,17.0,3.79,95.21,2.509,1.573,131.9,1788.0,10.9,98.7,89.6,1.16
00:32:35,78.7,16.0,3.25,94.56,2.532,1.554,123.2,1826.0,12.1,105.6,88.9,1.2
00:32:40,80.4,16.7,3.3,94.93,2.45,1.59,137.3,1794.0,11.3,100.5,89.0,0.88
00:32:45,78.1,15.2,3.36,94.69,2.474,1.56,136.4,1791.0,11.4,104.4,91.8,0.79
00:32:50,79.4,16.2,3.87,95.25,2.473,1.499,122.9,1757.0,13.3,100.8,91.0,0.89
00:32:55,80.5,15.5,3.53,94.82,2.506,1.603,134.7,1882.0,11.9,100.3,88.3,1.16
00:33:00,80.4,15.1,3.39,95.01,2.499,1.628,123.7,1834.0,11.3,93.9,91.7,1.05
00:33:05,80.7,16.0,3.39,95.55,2.534,1.505,124.7,1733.0,11.2,95.9,87.5,1.11
00:33:10,79.3,16.6,3.46,95.05,2.525,1.679,113.3,1870.0,11.0,100.8,89.4,1.11
00:33:15,80.6,16.2,3.33,95.71,2.465,1.52,120.6,1850.0,12.8,99.9,90.2,0.88
00:33:20,79.8,15.1,4.02,95.08,2.471,1.71,123.1,1775.0,12.9,105.9,89.7,0.91
00:33:25,81.1,15.9,3.48,94.62,2.493,1.63,120.0,1828.0,13.1,98.1,90.9,1.08
00:33:30,80.9,16.9,3.35,95.66,2.47,1.661,111.8,1795.0,11.6,90.5,91.1,1.23
00:33:35,79.2,16.0,2.87,96.07,2.521,1.656,129.2,1750.0,11.8,104.6,88.8,0.96
00:33:40,80.4,15.8,3.3,95.07,2.527,1.606,136.5,1776.0,12.0,107.4,89.4,0.93
00:33:45,79.5,17.7,3.58,94.94,2.495,1.546,141.1,1752.0,12.5,99.5,90.1,1.04
00:33:50,78.8,16.9,3.66,94.82,2.503,1.645,130.8,1806.0,12.0,105.8,88.6,1.02
00:33:55,81.7,16.0,3.5,95.51,2.465,1.703,123.1,1821.0,11.0,106.7,90.7,0.89
00:34:00,80.4,14.9,3.36,94.92,2.599,1.587,131.3,1811.0,12.7,103.6,90.7,1.05
00:34:05,80.4,15.9,3.67,94.53,2.549,1.589,125.2,1803.0,12.8,102.0,90.0,0.97
00:34:10,79.3,15.7,3.19,94.01,2.535,1.585,122.2,1800.0,12.3,91.8,89.3,0.96
00:34:15,79.3,16.1,3.05,95.44,2.516,1.58,131.6,1768.0,12.7,101.6,89.5,1.04
00:34:20,79.5,15.5,3.24,95.71,2.507,1.655,122.3,1734.0,11.0,90.7,90.6,0.95
00:34:25,79.9,16.0,3.45,95.38,2.48,1.528,125.0,1776.0,12.3,98.4,89.9,0.98
00:34:30,82.8,17.5,3.93,95.71,2.464,1.544,135.5,1807.0,12.2,106.1,89.9,1.18
00:34:35,79.3,17.3,3.31,95.14,2.422,1.521,131.7,1810.0,12.5,99.1,92.3,0.94
00:34:40,80.5,15.7,3.38,95.94,2.53,1.617,127.9,1810.0,11.5,103.6,89.7,1.04
00:34:45,77.0,16.6,3.66,95.03,2.503,1.575,129.5,1831.0,12.4,99.4,90.8,0.96
00:34:50,79.7,16.1,3.67,94.66,2.508,1.552,129.0,1865.0,12.0,98.8,90.8,1.08
00:34:55,79.3,14.6,3.97,94.5,2.535,1.52,133.6,1822.0,10.9,98.3,89.4,0.87
00:35:00,79.8,15.6,3.65,94.84,2.515,1.652,133.3,1788.0,11.8,99.4,90.9,1.04
00:35:05,80.7,16.5,3.29,95.52,2.494,1.685,124.6,1743.0,11.8,102.7,91.9,1.24
00:35:10,81.1,14.6,3.05,94.79,2.525,1.614,118.2,1851.0,12.1,94.6,89.2,1.02
00:35:15,81.5,17.2,3.27,93.7,2.521,1.606,133.3,1821.0,11.6,96.2,90.3,0.9
00:35:20,82.7,17.2,3.33,95.03,2.459,1.541,122.1,1821.0,11.9,95.3,90.1,0.91
00:35:25,78.5,15.4,3.5,94.66,2.546,1.516,122.8,1854.0,11.5,95.9,88.9,0.9
00:35:30,79.4,15.1,3.63,94.98,2.503,1.622,124.7,1758.0,12.5,100.4,88.8,1.0
00:35:35,80.1,16.0,3.72,94.81,2.522,1.573,122.8,1803.0,12.7,93.0,91.9,1.12
00:35:40,80.0,14.4,3.68,95.41,2.569,1.522,118.4,1827.0,11.3,99.0,89.2,0.95
00:35:45,81.1,16.4,3.74,94.9,2.47,1.625,124.0,1704.0,11.6,104.1,90.5,1.05
00:35:50,80.3,15.5,3.71,95.55,2.471,1.773,127.7,1795.0,12.4,99.1,89.3,0.96
00:35:55,78.6,15.5,3.41,94.35,2.466,1.551,124.0,1778.0,12.8,100.6,89.7,0.97
00:36:00,78.9,15.6,3.27,94.01,2.533,1.549,134.4,1827.0,12.2,87.0,90.3,0.86
00:36:05,79.4,15.5,3.64,94.03,2.554,1.587,122.4,1858.0,12.5,99.9,89.6,1.12
00:36:10,82.0,14.8,3.05,96.49,2.458,1.538,132.9,1788.0,13.0,104.8,90.1,0.85
00:36:15,80.3,14.4,3.68,95.49,2.525,1.643,125.5,1836.0,11.7,95.9,88.3,1.04
00:36:20,79.8,16.7,3.28,95.19,2.488,1.668,122.8,1811.0,12.5,94.2,89.7,1.13
00:36:25,78.8,15.8,4.02,94.25,2.53,1.592,135.5,1745.0,11.3,104.9,90.2,0.87
00:36:30,82.4,16.4,3.49,94.04,2.5,1.671,130.7,1822.0,11.6,106.3,89.2,1.01
00:36:35,80.0,16.4,3.62,95.82,2.459,1.517,135.9,1804.0,11.3,100.7,90.2,0.82
00:36:40,81.4,15.5,3.67,95.86,2.5,1.655,125.2,1702.0,11.9,99.1,90.9,0.94
00:36:45,78.7,14.9,3.19,95.02,2.459,1.621,128.3,1750.0,11.0,90.1,88.3,0.98
00:36:50,82.3,16.6,3.2,95.0,2.478,1.593,127.3,1831.0,11.3,97.0,89.1,0.93
00:36:55,78.4,15.2,3.43,95.16,2.441,1.718,127.4,1844.0,13.2,103.4,89.1,1.09
00:37:00,81.5,16.1,2.98,93.88,2.6,1.648,124.0,1853.0,12.1,105.0,89.5,1.26
00:37:05,80.2,16.8,3.77,95.3,2.552,1.615,126.3,1816.0,11.6,105.9,90.3,0.97
00:37:10,80.3,15.2,3.98,94.15,2.52,1.592,117.5,1811.0,11.8,102.4,91.2,0.92
00:37:15,80.3,17.4,3.8,95.19,2.469,1.738,122.3,1794.0,12.1,107.7,91.5,1.0
00:37:20,82.1,16.6,2.97,94.55,2.549,1.7,130.3,1813.0,12.0,94.7,90.6,1.1
00:37:25,80.8,15.6,3.66,95.53,2.453,1.701,134.4,1785.0,12.3,103.1,90.8,0.99
00:37:30,78.8,14.9,4.05,94.51,2.472,1.625,120.4,1824.0,11.9,102.7,88.7,1.24
00:37:35,78.8,15.7,3.62,94.25,2.433,1.527,122.9,1800.0,11.4,101.7,89.5,1.02
00:37:40,79.1,15.2,3.78,95.6,2.512,1.689,126.9,1830.0,11.3,102.0,90.2,0.88
00:37:45,79.2,15.8,4.19,95.48,2.534,1.665,115.9,1829.0,12.5,106.9,88.9,0.9
00:37:50,82.2,15.9,3.77,95.27,2.464,1.602,121.8,1765.0,12.5,90.5,89.6,0.98
00:37:55,80.5,14.9,3.59,95.17,2.494,1.6,128.3,1765.0,12.3,100.4,90.6,0.99
00:38:00,80.0,18.1,3.56,93.55,2.605,1.642,122.9,1822.0,11.6,102.4,88.7,1.13
00:38:05,80.5,14.9,3.48,94.11,2.528,1.552,129.5,1793.0,11.9,90.0,90.0,1.11
00:38:10,80.9,14.2,4.25,95.73,2.499,1.532,123.0,1778.0,11.7,99.8,90.0,0.97
00:38:15,81.5,15.4,3.46,94.06,2.442,1.644,128.5,1760.0,11.9,102.2,88.8,0.97
00:38:20,81.9,15.6,3.78,96.56,2.552,1.571,116.3,1791.0,12.1,104.8,90.6,1.09
00:38:25,79.1,15.2,3.47,95.31,2.568,1.654,133.4,1817.0,11.1,102.1,90.6,0.99
00:38:30,82.4,14.4,3.36,94.66,2.541,1.643,124.3,1655.0,11.2,99.3,87.7,0.79
00:38:35,81.0,15.9,2.99,95.44,2.449,1.503,135.8,1743.0,13.1,102.5,91.5,1.11
00:38:40,79.9,16.3,3.42,93.61,2.447,1.67,116.7,1849.0,11.3,96.6,89.3,0.91
00:38:45,78.3,17.0,4.0,95.73,2.549,1.5,144.4,1780.0,11.0,92.7,88.0,1.03
00:38:50,80.8,17.4,3.9,95.68,2.555,1.66,111.1,1850.0,12.2,99.8,90.9,1.15
00:38:55,79.7,15.6,3.44,94.74,2.492,1.54,133.0,1760.0,11.7,104.6,90.3,0.96
00:39:00,80.4,15.1,3.47,95.21,2.51,1.409,131.8,1804.0,13.1,104.6,88.4,0.89
00:39:05,78.4,16.2,3.06,95.73,2.396,1.562,119.4,1793.0,11.7,96.8,90.0,1.14
00:39:10,79.5,16.7,3.28,95.75,2.553,1.522,127.2,1734.0,11.4,99.6,90.6,0.99
00:39:15,81.1,15.0,3.22,95.05,2.498,1.597,126.4,1830.0,12.1,97.3,90.0,0.93
00:39:20,77.7,16.9,3.84,94.58,2.489,1.46,128.4,1748.0,12.0,97.1,90.1,0.97
00:39:25,78.7,17.1,3.69,95.18,2.515,1.528,124.4,1764.0,11.6,100.7,91.4,1.11
00:39:30,78.1,15.6,3.54,95.52,2.502,1.615,128.6,1802.0,12.2,92.8,90.6,0.94
00:39:35,80.3,15.8,3.9,95.29,2.456,1.486,133.0,1732.0,12.2,98.7,89.2,0.78
00:39:40,81.1,15.8,3.16,94.96,2.528,1.532,125.1,1832.0,11.7,104.8,90.6,1.08
00:39:45,79.3,15.7,3.45,95.04,2.477,1.601,119.9,1826.0,11.5,102.7,90.2,1.06
00:39:50,80.2,14.8,3.11,94.53,2.476,1.638,127.3,1815.0,12.3,102.1,89.9,1.0
00:39:55,82.5,17.2,3.49,96.22,2.538,1.725,119.5,1722.0,12.0,100.6,89.9,0.97
00:40:00,80.4,16.6,3.85,95.58,2.556,1.621,123.4,1820.0,11.5,97.0,88.2,0.81
00:40:05,79.8,16.8,3.28,93.96,2.455,1.491,132.8,1886.0,12.3,103.0,89.5,0.95
00:40:10,80.3,15.9,2.99,94.78,2.528,1.635,143.3,1784.0,12.2,99.7,89.4,1.07
00:40:15,80.0,16.3,3.43,94.64,2.463,1.64,130.7,1833.0,11.6,96.7,88.3,0.99
00:40:20,80.6,16.0,3.33,93.87,2.548,1.626,122.5,1809.0,12.9,101.2,89.6,0.97
00:40:25,80.4,16.5,3.16,96.15,2.613,1.532,132.1,1751.0,10.9,103.5,88.8,0.84
00:40:30,80.1,16.1,3.6,95.58,2.48,1.576,114.2,1788.0,12.1,93.3,92.0,0.95
00:40:35,80.7,15.7,3.28,95.46,2.513,1.66,128.6,1858.0,10.8,98.9,91.4,1.0
00:40:40,82.4,17.5,3.15,95.52,2.515,1.683,134.0,1757.0,12.2,103.0,90.4,1.16
00:40:45,81.4,14.7,3.72,95.26,2.485,1.484,122.1,1827.0,13.1,104.4,91.2,1.04
00:40:50,82.9,15.5,3.51,93.72,2.544,1.568,129.4,1852.0,12.9,95.7,89.0,0.88
00:40:55,77.8,16.7,4.0,94.35,2.488,1.637,135.1,1854.0,13.7,99.5,88.8,1.18
00:41:00,82.0,15.1,3.92,94.6,2.549,1.589,126.2,1841.0,12.2,104.6,89.7,0.96
00:41:05,78.7,16.7,3.56,95.23,2.427,1.62,126.8,1800.0,12.0,95.8,89.9,0.89
00:41:10,80.9,16.3,3.68,94.81,2.532,1.596,120.3,1847.0,11.2,100.0,90.1,1.11
00:41:15,78.9,15.5,3.24,95.33,2.483,1.572,139.6,1785.0,11.3,96.9,91.0,1.02
00:41:20,79.2,16.0,3.65,95.81,2.472,1.657,117.9,1807.0,12.7,96.2,89.8,0.87
00:41:25,79.6,17.0,3.54,95.54,2.448,1.539,133.5,1768.0,13.0,91.1,88.5,0.85
00:41:30,81.4,15.7,3.45,95.65,2.533,1.584,127.8,1834.0,11.1,106.4,89.9,0.99
