Time,Burning_Zone_Temperature_C,Material_Temperature_C,Flame_Temperature_C,Kiln_Rotation_Speed_RPM,Primary_Fuel_Flow_tph,Primary_Air_Flow_Nm3h,Secondary_Air_Temperature_C,Shell_Temperature_Zone1_C,Shell_Temperature_Zone2_C,Shell_Temperature_Zone3_C,Kiln_Filling_Degree_Percent,Kiln_Drive_Power_kW,Kiln_Exit_O2_Percent,NOx_Emissions_mg_Nm3,Free_Lime_Content_Percent
00:17:55,1451,1400.7,1910,3.05,9.88,16991,878,276.9,327.8,374.6,15.6,1004,2.15,631,1.04
00:18:00,1454.6,1404.3,1921.4,3.01,10.1,16504,954.9,277.6,313.1,370.3,15.7,903,1.88,554,1.22
00:18:05,1454.1,1403.9,1879.4,3,10.26,17064,973.3,275.5,330.8,380.5,16.1,1029,2.28,552,1.26
00:18:10,1453.9,1403.6,1902.8,3.14,10.45,17598,867,271.9,322,377.6,14.5,999,2.5,632,1.02
00:18:15,1456,1405.7,1913.8,3.05,10.4,16715,963.8,279.4,330.2,380,14.7,1025,2.24,672,1.17
00:18:20,1453.2,1402.9,1894.2,3.06,10.22,17418,956.7,279.8,318.3,374.2,13.7,1027,2.3,573,1.34
00:18:25,1453.2,1402.9,1886.2,2.97,9.66,18057,948.5,270.2,330.2,376.9,15.7,961,2.55,595,1.23
00:18:30,1447.1,1396.8,1891.5,2.85,10.06,18561,978.6,282.6,330.3,384.6,16.2,995,2.07,600,1.09
00:18:35,1452.7,1402.4,1946.9,2.94,10.25,17489,941.3,275.1,323.1,371.4,15.9,998,2.23,633,1.27
00:18:40,1446.8,1396.5,1927.6,3.09,10.14,17810,977.8,278.6,326.1,385.8,15.9,1008,2.16,623,1.15
00:18:45,1449,1398.7,1913.9,2.87,10.3,17270,938.3,271.9,315.5,380,14.4,982,2.24,610,1.23
00:18:50,1456.6,1406.3,1924.1,3.08,9.9,17681,925,271.9,321.5,379.2,13.6,979,2.45,603,1.22
00:18:55,1453.5,1403.2,1888.5,2.95,9.99,16467,954.8,267.6,320.6,377.6,14,1043,2.18,542,1.23
00:19:00,1448.7,1398.4,1876.6,3.02,9.92,17672,985.8,272.5,327.7,380,12.9,960,2.09,580,0.93
00:19:05,1448.7,1398.5,1889.9,3.01,9.63,17226,995.3,282.9,326.7,374.6,13.2,949,2.12,612,1.07
00:19:10,1455,1404.8,1907.1,3.1,10.3,17254,938,282.2,324,376.6,16.2,959,2.24,526,1.29
00:19:15,1450.9,1400.6,1914.6,2.94,9.86,18985,952.7,271.9,323.4,377.4,15.2,975,2.08,555,0.97
00:19:20,1449,1398.7,1896.6,3.02,9.76,17704,911,277.4,330.2,371.4,16.4,976,2.2,627,1.3
00:19:25,1452.8,1402.6,1919.6,3.13,10.22,17492,970,277.2,311.8,384.2,15.4,1004,2.3,587,1.44
00:19:30,1453.8,1403.5,1889.5,3.05,9.76,17745,956.1,266.7,326.7,366.1,14.3,926,2.27,600,1.24
00:19:35,1454,1403.8,1913.8,3.13,9.42,17823,941.6,274.2,327.1,373.4,14.6,1003,2.29,618,1.36
00:19:40,1448.8,1398.6,1848.6,2.9,9.68,18396,966.1,267.7,325.4,370.9,16,943,2.18,646,0.91
00:19:45,1451.4,1401.2,1877.9,3.03,10.15,17067,985.6,278,320.6,381.3,14.2,983,2.11,626,1.18
00:19:50,1458.5,1408.2,1919.7,3.14,10.97,16422,992.3,278.4,311.9,373.5,16.1,987,2.19,664,1.16
00:19:55,1449.5,1399.2,1940.2,2.88,10.1,18233,933.5,272.4,325.7,380.3,15.7,994,2.3,601,1.31
00:20:00,1454.6,1404.3,1870.2,2.99,9.77,17642,909,279.3,320.9,374.7,15.2,1017,2.34,557,1.51
00:20:05,1454.7,1404.4,1887.1,2.99,9.24,17068,974.2,279.6,321.2,383.3,16.3,956,2.33,528,1.28
00:20:10,1453.5,1403.2,1925.8,2.88,10.87,18196,951.2,275,326.8,374.7,15.6,940,2.3,644,1.12
00:20:15,1454.2,1404,1918.3,3.03,10.13,18209,948.1,271.9,324,373.4,16.1,975,2.31,546,1.31
00:20:20,1451.4,1401.1,1921.9,2.87,10.15,17425,948.5,282.5,321.2,379,15.2,1019,2.31,579,1.31
00:20:25,1450.1,1399.8,1892.3,3.07,10.57,17064,964.3,276.2,326.6,371.1,15.7,1022,2.33,636,1.2
00:20:30,1452.1,1401.8,1905.2,3.02,9.95,17232,987.1,274.7,325.4,371.9,14.4,1045,2.23,618,1.09
00:20:35,1448.1,1397.8,1891.1,3.3,10.9,17334,976,278,322.6,374.8,14.6,971,2.23,599,1.24
00:20:40,1453.5,1403.2,1916.9,2.91,9.88,17364,841.8,285.3,322,372.9,13.8,1034,2.01,597,1.34
00:20:45,1450.9,1400.6,1898,3.14,10.42,17514,949.7,269,321,369.3,14.7,984,2.14,639,1.37
00:20:50,1455.3,1405,1895,2.92,9.55,17597,917.9,270,329,374,15.4,960,2.08,568,1.3
00:20:55,1461,1410.7,1885.9,2.97,10.74,16828,967.5,270.1,326.8,369.5,13.7,974,2.01,534,1.19
00:21:00,1446.4,1396.1,1900.2,2.96,9.81,17393,936,274.3,323.9,374.7,15.5,984,2.01,608,1.47
00:21:05,1451.7,1401.4,1902.8,2.93,10.16,16798,887,279.6,318,386.1,15.3,888,2.27,582,1.28
00:21:10,1450.4,1400.1,1920,2.99,9.57,17198,956,266.5,326.5,383.3,14.2,928,2.25,545,1.23
00:21:15,1453.4,1403.1,1876.7,2.92,11.27,17659,978.1,286.5,315.4,370.4,14,1017,2.46,599,1.29
00:21:20,1451.7,1401.4,1923.2,2.89,10.07,18195,941.1,272.8,321.3,372.8,18.3,996,2.27,583,1.46
00:21:25,1452,1401.7,1917.3,3.15,10.09,17217,942.2,270.9,318.8,379.2,16,1046,2.14,641,1.25
00:21:30,1452,1401.7,1876.5,3.01,9.44,16517,928.8,277.4,325.5,373,15,945,2.19,566,1.3
00:21:35,1453.2,1402.9,1890,3.14,10.82,17770,996.7,274.8,319.9,374.2,13.8,960,2.38,511,1.19
00:21:40,1457.7,1407.4,1897.3,2.95,9.71,17877,980.3,279.1,329.7,378.3,14.2,974,2.32,598,1.41
00:21:45,1454.9,1404.6,1868.5,2.94,9.87,16818,939.7,275.6,327.4,370.2,13.7,1091,2.3,586,1.16
00:21:50,1454.9,1404.6,1860.4,2.99,10.57,17194,961.1,274,331.1,384.1,14.3,892,1.91,594,1.17
00:21:55,1456.2,1405.9,1910.8,3.06,10.23,16688,924.8,276.8,324.2,372,17.9,1013,2.36,630,1.26
00:22:00,1453.4,1403,1920.6,3.01,10.14,17858,949.2,274.4,319.1,375.2,15.6,988,2.3,647,1.08
00:22:05,1456.2,1405.9,1903.2,2.98,10.2,17373,963.9,275.7,336.7,367,17.5,1030,2.2,603,1.2
00:22:10,1453.3,1402.9,1915.1,3.02,10.12,17621,958.6,284.9,329.1,376.7,16.1,1017,2.16,571,1.17
00:22:15,1460.7,1410.4,1918.5,3.04,9.83,16709,946.1,271.2,324.5,382.3,13.5,1047,2.14,612,1.11
00:22:20,1452.8,1402.4,1848.2,2.89,10.29,16790,968.1,275.9,326.1,372.4,15.2,1035,2.19,557,1.18
00:22:25,1456.4,1406.1,1891.9,2.79,10.04,16261,982.9,277.5,316.3,378,13.7,997,2.26,582,1.41
00:22:30,1455.5,1405.2,1916.2,3.01,10.14,17890,1015.7,268.5,326.7,371.6,15.1,1021,2.35,625,1.13
00:22:35,1450.5,1400.2,1904.7,3.19,10.29,17939,971.1,275.8,308.2,363.2,13.7,954,2.4,578,1.31
00:22:40,1455,1404.7,1934.2,2.98,10.16,16916,969.3,276.9,329,371.9,15.4,975,2.32,558,1.45
00:22:45,1450.6,1400.3,1869.5,3,9.63,17406,978.7,273.1,328,378.1,15.8,1119,2.27,668,1.35
00:22:50,1451.5,1401.2,1909.3,3.1,10.29,17422,917.9,274.7,327.8,381,14.9,981,2.19,617,1.39
00:22:55,1451.9,1401.6,1910.1,3.14,10.1,17033,959.6,280.7,328.1,371.6,16.7,972,2.29,601,1.2
00:23:00,1453.9,1403.6,1926.4,2.89,10.27,17616,932.6,268.8,325.6,359,15.6,1039,2.22,567,1.21
00:23:05,1453.3,1403,1911.4,2.88,10.15,17490,922.7,271.6,330.8,367.9,15.9,1050,2.23,564,1.1
00:23:10,1454.2,1403.9,1902.4,2.96,10.15,17420,948.1,272.6,326.4,377.4,14.9,1038,1.73,626,1.25
00:23:15,1452.5,1402.1,1923.1,2.97,9.94,18242,924.7,283.2,325.6,384.4,14.8,939,2.2,620,1.56
00:23:20,1452.1,1401.8,1897.9,3.08,9.03,17383,979.3,266.9,332,374.2,15.7,1049,2.05,576,1.41
00:23:25,1451.2,1400.9,1915.5,3.3,9.75,17990,944.7,271,318.8,379.8,14.3,1025,2.61,633,1.16
00:23:30,1453.9,1403.6,1896.9,3.18,9.81,17994,980.3,277.7,327.5,376.2,14.8,1092,2.56,599,1.21
00:23:35,1453.4,1403.1,1918.3,3.05,9.51,18170,944,277.3,328.5,376.2,14.1,1033,2.3,525,1.28
00:23:40,1450.6,1400.3,1881.3,2.95,9.78,17997,933.8,272.8,328.3,376.8,14.4,980,2.26,590,1.26
00:23:45,1446.2,1395.8,1869.8,3.03,10.28,17368,955.2,275.1,331.6,369.7,14.1,926,2.24,639,1.13
00:23:50,1457.3,1407,1920.7,3.26,8.95,17281,949.2,275.8,325.9,373.2,15.7,1049,2.34,646,1.26
00:23:55,1444.8,1394.5,1911,3.17,10.05,17397,959.7,277,325.3,377.8,13.8,1108,2.14,595,1.16
00:24:00,1458.1,1407.8,1892.3,2.91,9.79,17869,943.8,280.2,326.7,369.6,16,1006,2.05,579,1.38
00:24:05,1453.6,1403.3,1901.3,3.22,10.29,17269,970.7,272,319.3,382.3,15.9,1034,2.33,611,1.23
00:24:10,1455.7,1405.4,1899.1,3.04,9.88,16656,903.6,279.1,324,378.2,13.7,931,2.11,596,1.1
00:24:15,1454.5,1404.1,1950.6,2.89,10.3,17389,958.4,280.8,324.1,381.1,14,960,2.33,593,0.89
00:24:20,1451.2,1400.9,1901.3,2.91,10.56,16611,984.1,266,325.6,372.6,15.4,1014,1.9,561,1.12
00:24:25,1449.7,1399.4,1906.3,3.03,10.21,17709,944.4,274.1,317,373,14.8,1124,2.19,590,1.53
00:24:30,1452.5,1402.1,1871.2,2.94,10.02,17959,919.1,271.1,325,377,14.7,999,2.35,613,1.35
00:24:35,1454.5,1404.2,1894.3,3.14,9.5,17933,956.9,277.6,321,365.9,15.1,960,2.14,635,1.43
00:24:40,1452.3,1402,1873,3,10.49,17722,935.8,274.3,326.2,379.9,14.9,1000,2.21,621,1.22
00:24:45,1448.5,1398.1,1928,3,9.82,17545,985.9,276.4,328.6,373.9,14.7,971,2.44,558,1.16
00:24:50,1454.6,1404.3,1912.1,3.1,9.88,17420,979.2,276,323.4,368.5,15.7,971,2.24,630,1.35
00:24:55,1456.1,1405.8,1890.3,3.03,10,17281,953.3,281.4,316.5,374.8,15.5,960,2.19,548,1.18
00:25:00,1449.8,1399.5,1934.8,2.87,10.55,17145,973.5,275.5,317.4,380.4,14.4,960,2.5,621,1.22
00:25:05,1455.5,1405.2,1890.2,3.09,9.43,17125,950,272.6,327.2,364.8,15.8,996,2.39,632,1.11
00:25:10,1448.5,1398.2,1921.2,3.05,10.63,17901,956.7,269.8,325.2,376.9,14,1005,2.32,646,1.16
00:25:15,1454,1403.7,1904.3,2.97,10.44,17415,953,277.6,322.2,368.3,14.8,1029,2.24,636,1.19
00:25:20,1453.5,1403.1,1883.8,3.07,9.91,17406,932.1,276.5,321.8,372.4,14.1,1035,1.95,541,1.44
00:25:25,1450,1399.7,1867,3.03,9.41,18204,916.4,277,322.5,379.1,14.4,918,2.49,622,1.29
00:25:30,1456.1,1405.8,1917.7,3.05,9.59,16931,971.3,282.1,329.9,378,15.6,1034,2.16,644,1.16
00:25:35,1450.7,1400.4,1930.3,2.93,10.13,17472,919.9,271.8,316.7,375.6,16.1,961,2.2,579,1.38
00:25:40,1450.6,1400.2,1861.4,3.03,10.94,17831,993.7,281.3,328,386.7,16.2,960,2.29,606,1.25
00:25:45,1456.3,1405.9,1887.7,3,10.61,18071,943.9,283.5,317.7,376.3,12.8,1007,2.29,584,1.4
00:25:50,1450.7,1400.4,1912,3.18,11.03,16160,995.7,277.9,332.4,375.1,16,1001,2.08,572,1.55
00:25:55,1449.2,1398.8,1942.5,2.88,9.76,17622,924,270.2,330.4,372.7,15,1039,2.2,610,1.24
00:26:00,1456.3,1406,1942.9,3.02,9.35,17520,938.5,265.7,320.9,374.7,15.2,1005,1.96,604,1.55
00:26:05,1456.9,1406.5,1880.3,3.1,9.8,17476,919.3,276.5,331.3,369.7,15.4,980,2.31,577,1.11
00:26:10,1453.4,1403,1886.1,3.02,10.39,17555,936,272.1,330.6,371.2,15.2,966,2.23,661,1.38
00:26:15,1446.4,1396,1868.9,2.99,10.01,17554,981,274.6,318.9,383.3,14.8,1001,2.34,543,1.33
00:26:20,1455.8,1405.4,1892.4,3.06,10.52,17620,981.5,273.4,327.8,369.1,14.1,937,2.35,539,1.12
00:26:25,1456.4,1406,1872.2,3.08,9.83,17981,1000.2,267.1,329.3,380.1,15,1077,2.63,631,1.03
00:26:30,1454.3,1403.9,1931.1,3.02,9.87,18282,962.1,277.6,324.6,376.1,13.5,991,2.27,543,1.26
00:26:35,1457.3,1406.9,1876.2,3.06,10.17,17427,966.2,287.6,326,373.5,14.9,1081,2.11,581,1.01
00:26:40,1452.5,1402.2,1893.8,2.91,9.48,17371,1018.6,269.2,327.8,371.5,14.7,982,2,531,1.11
00:26:45,1449.1,1398.7,1913,2.98,9.96,17638,938.4,281.1,321.5,367.9,15.2,1048,2.22,632,1.21
00:26:50,1455.4,1405,1876.1,2.98,9.65,18524,946.9,282.9,323.9,383.4,16.2,1032,2.5,614,1.33
00:26:55,1454.3,1403.9,1908.6,2.99,9.67,17087,931.1,277.3,325.5,369.4,14.6,973,2.19,572,1.25
00:27:00,1453.3,1403,1873,3.09,10.23,17407,980.4,275.7,319,366.4,14.9,1025,2.23,576,1.13
00:27:05,1448.3,1398,1893.5,3.06,9.72,17788,961.2,279.3,323.9,385.2,13.7,1059,2.36,586,1.33
00:27:10,1456.2,1405.8,1905.1,2.92,9.73,17490,992.6,279.4,328.4,380.9,17,1021,2.41,585,1.7
00:27:15,1454,1403.6,1888.4,3.05,9.69,17593,975.9,276.8,316.7,372.3,15.9,1020,2.36,593,1.29
00:27:20,1449.6,1399.3,1917.2,3,10.02,18030,928,281.9,330.2,373.7,14.6,953,2.26,599,1.14
00:27:25,1454.8,1404.4,1942.9,3.17,10.01,17746,945.4,272.5,322.4,377.1,15.5,1035,2.61,619,1.07
00:27:30,1458.3,1407.9,1906.7,3.01,10.77,17523,930.1,278,320.8,380.7,16.7,1027,2.17,629,1.44
00:27:35,1453.5,1403.2,1904.1,2.98,10.09,17776,934.3,273,329.8,378.5,14.2,991,1.99,639,1.23
00:27:40,1448.9,1398.5,1884.6,2.84,9.94,17342,966.3,273.9,324.4,371.1,15.3,986,2.3,621,1.02
00:27:45,1459.8,1409.4,1904.3,2.98,10.66,16954,935.8,272.9,319.9,368.9,13.8,995,2.3,653,1.25
00:27:50,1459.1,1408.7,1886.7,3.03,9.81,16362,949.3,272.2,321.6,369.6,15.3,981,2.3,585,1.44
00:27:55,1452.7,1402.3,1916.2,3.12,8.78,16964,893,278,332.4,373.5,15.5,911,2.54,592,1.33
00:28:00,1455.2,1404.8,1905.1,2.95,9.94,17978,932.1,274.3,335.5,367.7,14.3,1022,2.26,537,1.36
00:28:05,1454.4,1404,1881.8,3.07,9.76,17996,934.8,281.3,329.7,363.7,14.3,950,2.23,555,1.55
00:28:10,1448.4,1398,1900.9,3.05,9.84,16649,924,267.8,325.7,364.5,14.7,1101,2.27,581,1.22
00:28:15,1454.7,1404.3,1903.6,3.01,9.74,16622,1052,268.2,333.2,379.5,17.4,1011,2.17,592,1.15
00:28:20,1444.3,1393.9,1918.4,2.95,10.01,18651,911.7,279,326.1,373.5,13.5,929,1.98,521,1.34
00:28:25,1454.8,1404.4,1931.5,3.15,10.37,17389,962.2,277.1,325.6,375.3,15.6,973,2.15,563,0.99
00:28:30,1456,1405.6,1880.9,2.93,9.89,17380,914.1,273.8,322.7,381.3,14.8,944,2.08,699,1.03
00:28:35,1454.3,1403.9,1897.3,3.03,10.22,15872,980.3,275.4,320.3,372.5,14.8,986,2.33,601,1.05
00:28:40,1454.9,1404.5,1896.8,2.84,10.55,17957,931.2,271.5,324.8,377.6,16.9,985,2.25,583,1.34
00:28:45,1455.3,1404.9,1903.3,3.03,10.48,17739,985.2,275,327.5,376.8,15.8,961,2.33,613,1
00:28:50,1460.3,1409.9,1910.1,2.83,9.84,17822,967.9,273.9,328,378.3,17,970,2.25,628,1.19
00:28:55,1453.8,1403.4,1899.6,3.07,10.54,16919,910.6,269.6,328.8,371.8,14.5,1022,2.41,569,1.15
00:29:00,1453.5,1403.1,1919.2,3.14,9.18,17358,940.9,265.1,318.8,377.3,15.3,1017,2.03,656,1.56
00:29:05,1458.4,1408,1900.3,3.09,10.09,17612,961.5,263.4,326,370.4,15.7,1039,2.19,648,0.83
00:29:10,1451.7,1401.2,1866.5,3.16,10.07,17295,948.4,274.8,328,376.6,14.5,965,2.25,650,1.45
00:29:15,1456.3,1405.9,1900.1,3.05,10.54,17472,929.6,270.8,320.8,375.5,14.8,1022,2.21,628,1.39
00:29:20,1457.1,1406.7,1913.1,3.07,10.18,17329,977.6,269.4,319.1,366.7,14.1,1014,2.31,581,1.12
00:29:25,1455.8,1405.4,1902.4,2.88,10.28,18285,965.4,271.5,327.1,377.5,16.3,993,2.15,578,1.02
00:29:30,1445.4,1395,1913.8,3,11.15,16507,921.2,269.6,332.9,373.9,15.6,1098,2.47,666,1.28
00:29:35,1457.5,1407.1,1902.5,2.86,10.35,16841,918.5,272.1,322.8,375.6,15.3,1055,2.02,555,0.97
00:29:40,1455.6,1405.2,1906.9,3,9.68,18309,990,274.1,323.4,377.1,13.6,927,2.22,625,1.36
00:29:45,1457.8,1407.4,1888.9,2.87,10.34,17386,934.7,274,318.4,366.4,15.7,997,2.48,619,1.06
00:29:50,1454.6,1404.2,1885.2,2.92,10.18,17258,957.8,269.1,323.3,382.3,16.8,973,2.35,618,1.54
00:29:55,1459.7,1409.3,1888.2,2.85,10.55,17834,971.3,286.6,322.3,376.4,14.1,1043,2.49,545,1.24
00:30:00,1453.6,1403.2,1870.9,3.03,10.56,18322,938.5,272.7,327.6,379.7,16.8,1050,2.27,622,1.32
00:30:05,1458.4,1408,1890.9,2.93,10.53,17717,953.7,279.7,319.9,385.6,15.1,1042,2.22,588,1.14
00:30:10,1457.1,1406.7,1889.2,3.02,10.41,17601,929,276.2,326,374.1,15.5,1049,2.24,602,1.47
00:30:15,1448,1397.6,1903.7,2.91,10.04,18075,954.4,270.9,326.1,379.5,14.1,1031,2.13,553,1.3
00:30:20,1453.6,1403.2,1883.3,3.02,10.19,17503,922.4,280.2,329.2,371.7,15.4,995,2.55,562,1.44
00:30:25,1456.1,1405.7,1886.2,3.06,8.7,17211,907.2,274.2,317.4,371,15.8,982,2.37,590,1.47
00:30:30,1453.4,1403,1895.7,2.93,9.95,17626,964.1,271.6,325.4,377,15.7,1051,2.1,638,1.26
00:30:35,1453.5,1403.1,1910,3.15,10.79,18473,965.9,276,327.9,381.7,13.8,1018,2.29,584,1.23
00:30:40,1451.6,1401.2,1879.2,2.83,9.87,18074,943.1,279.4,328.8,361.7,13.8,962,2.26,632,1.07
00:30:45,1454.1,1403.7,1880.2,3.05,9.91,17789,999.6,267.5,325,378.6,15.4,1012,2.36,580,0.95
00:30:50,1455.1,1404.7,1907.5,2.7,10.24,17011,927.4,269.6,326.5,372.3,16.1,967,2.39,648,1.02
00:30:55,1454.3,1403.9,1921.5,2.95,9.97,17377,934.5,268,320,373.1,14.7,1048,2.29,571,1.19
00:31:00,1455.5,1405.1,1893.8,3,9.97,18379,967,271.4,333,372,14.3,1021,2.34,533,1.34
00:31:05,1454,1403.5,1912,2.96,9.68,17950,946.2,270.9,321.1,378.1,13.7,1096,2.42,600,1.34
00:31:10,1445.9,1395.5,1868.5,3.05,10.15,16795,963.9,280.2,326.8,381.2,15.6,1047,2.2,632,1.35
00:31:15,1461.4,1411,1919.1,3,10.08,17593,926.8,272,322.4,365.8,16.2,982,2,600,1.27
00:31:20,1454.9,1404.4,1908,2.95,9.52,17691,993.5,263.8,331.4,374.7,15.1,1026,2.24,642,1.25
00:31:25,1456.4,1406,1919.5,3.08,9.4,17843,1003.6,270.4,331.2,370.5,15.2,987,2.13,625,1.58
00:31:30,1447.1,1396.6,1892.3,3.05,10.04,17524,937.1,278.3,328.5,381.8,18,1017,2.34,635,1.32
00:31:35,1455.3,1404.8,1934.7,3.24,9.99,17356,894.2,281.5,320.6,375.8,15.2,968,2.4,673,1.23
00:31:40,1453,1402.5,1932.3,3.06,9.81,17398,942,284.2,324.7,379.3,17.3,932,2.09,535,1.36
00:31:45,1451.4,1401,1875.1,3.04,9.45,16502,955.1,273.9,319.9,369.3,14.9,921,2.23,497,1.22
00:31:50,1457.1,1406.7,1926.9,2.92,10.28,18271,965.1,278.9,332.9,370.2,13.6,1021,2.29,603,1.35
00:31:55,1449.4,1398.9,1858.1,2.96,10.81,16404,926.2,281.4,322.5,379.8,14.7,1034,2.51,625,1.19
00:32:00,1451.5,1401.1,1887.2,3.04,10.26,17751,975.4,276.2,325.4,372.9,13.2,955,2.04,610,1.26
00:32:05,1452,1401.6,1851.1,3.13,9.57,17946,907.6,267.5,326.5,381,15.8,1016,2.17,696,1.2
00:32:10,1457.2,1406.8,1919,2.86,10.13,17951,951,270.1,321.1,367.5,14.5,1035,2.42,577,1.36
00:32:15,1446,1395.5,1917.5,3,9.86,17995,995.1,265.6,319,372.8,16.3,1002,2.14,607,1.25
00:32:20,1455.5,1405.1,1927.4,3.14,9.86,17472,964.9,263.8,314,381.9,13.5,1020,1.99,675,1.52
00:32:25,1452.4,1402,1890.9,2.88,10.55,17802,956.7,272.4,324.7,375.6,14.2,1041,2.45,628,1.16
00:32:30,1451.6,1401.2,1898.6,3.03,10.24,17018,934,279.8,324.7,377.6,14.1,988,2.26,624,1.26
00:32:35,1451.9,1401.4,1890.1,2.93,9.72,16865,979.7,274.6,333.6,366.6,13.6,1006,2.45,634,1.28
00:32:40,1450.5,1400,1879.3,3.13,9.33,18011,956.4,288.5,321.3,376.6,13.5,1003,2.23,639,1.35
00:32:45,1453.1,1402.7,1912.3,3.07,9.5,18284,971.9,274,316.4,385,13.1,1038,2.13,600,1.32
00:32:50,1446.8,1396.4,1910.1,3.1,10.06,17372,950.8,276.3,326.1,371.4,13.5,908,2.46,546,1.55
00:32:55,1448.9,1398.4,1924.7,3.02,9.64,16048,1005.1,276.5,321.2,372,15,1013,2.19,543,0.97
00:33:00,1451.3,1400.8,1882.9,2.96,10.23,17987,907.8,275.4,331.3,374.3,16.4,1040,2.51,607,1.38
00:33:05,1452.4,1402,1919.9,3.15,10.01,17457,952.3,275,327.4,379,15.3,1051,2.37,596,1.14
00:33:10,1452.9,1402.4,1886.2,3.02,9.82,18141,990.8,270.8,326.6,373.9,16.5,1017,1.92,553,1.49
00:33:15,1450.7,1400.2,1890,3.09,9.88,17668,955.2,269.8,322,377.4,15,938,2.27,611,1.44
00:33:20,1451.5,1401.1,1889.5,2.9,10.3,17076,959.6,273.7,325.2,375.7,15.3,979,2.37,649,1.2
00:33:25,1450.3,1399.9,1871.2,2.97,10.47,17536,953.1,279.8,324,369.7,15.6,983,2.15,588,1.45
00:33:30,1452.5,1402,1899.7,3.1,9.83,17793,926.6,280.7,330.1,371,14.3,1002,2.08,599,1.26
00:33:35,1457.5,1407.1,1888.9,3.12,10.28,17701,982.8,276.9,329.2,378.1,14.1,936,2.18,681,0.91
00:33:40,1446,1395.5,1917,2.96,9.91,17341,929.8,276.9,331.2,375.4,13.5,905,2.07,661,1.08
00:33:45,1449,1398.6,1867.9,2.98,10.12,17826,952.6,264.9,322.9,372.4,14.5,974,2.24,672,1.19
00:33:50,1451.7,1401.2,1918.4,3.11,10.27,16123,954,269.2,319.4,368.3,14.4,1031,2.3,602,1.38
00:33:55,1445,1394.6,1863.8,3.06,9.12,18021,930,273,322.5,381.4,16.3,936,2.01,560,1.2
00:34:00,1448.4,1398,1875.8,3.13,10.65,17653,969.3,273.8,321.5,374.7,14.9,1063,2.11,587,1.41
00:34:05,1449.3,1398.9,1877.5,2.91,9.66,17620,959.9,271.5,330.2,370.7,13.7,952,2.14,639,1.2
00:34:10,1452,1401.5,1918,3.03,10.12,18039,986,274.2,323.8,366.7,15.1,921,2.09,555,1.47
00:34:15,1451.1,1400.6,1939.2,2.98,10.37,17379,963.3,264.2,335.5,369.8,15.3,956,2.06,636,1.62
00:34:20,1450.8,1400.3,1913.2,3.04,9.65,17663,971.1,273.9,322.6,365.7,14.4,1004,2.08,571,1.06
00:34:25,1453.8,1403.3,1918.6,3.02,9.89,16985,1035.5,283.5,336.2,376.8,13.7,1037,2.44,645,1.29
00:34:30,1450,1399.6,1873.8,2.93,9.27,17140,917,280.9,330.1,372.9,17.5,1011,2.2,661,1.07
00:34:35,1455.3,1404.8,1902.5,2.82,10.35,17983,907.1,275.1,322,376.6,16.2,984,2.37,622,1.18
00:34:40,1457,1406.6,1918.7,2.85,9.16,17811,956.8,274.8,326.5,370.5,15.1,1050,2.11,624,1.27
00:34:45,1458.7,1408.2,1921.4,3.07,9.86,17419,933.1,275.4,323.4,373.6,15.1,990,2.25,629,1.34
00:34:50,1454.2,1403.7,1934,2.83,9.98,17780,900.4,273.8,319.8,373.7,14.2,1054,2.1,635,0.98
00:34:55,1454.7,1404.3,1901.4,3.07,10.65,17925,986.6,278.8,320.7,374.7,15.9,967,2.22,580,1.38
00:35:00,1457.1,1406.6,1895.7,2.98,10.57,17250,954.1,272,330.3,377.5,17.2,1046,2.15,619,1.25
00:35:05,1456.6,1406.2,1910.5,3.09,9.97,18420,881.7,280.9,320.2,374.5,13.5,994,2.21,656,1.38
00:35:10,1455.7,1405.2,1909.6,3.06,10.13,17815,939.1,270.7,322.7,370,14.9,986,2.09,611,1.59
00:35:15,1458.5,1408,1918.2,3.02,10.23,17099,948,275.1,320.2,377.5,15.6,990,2.32,594,1.08
00:35:20,1455.1,1404.6,1903.9,2.94,10.53,17426,975.5,272.2,324.8,364.3,16.3,1031,2.25,655,1.35
00:35:25,1447.9,1397.4,1879.9,2.94,10.32,17487,923.1,279.3,327.1,378.6,14.9,994,2.06,575,1.45
00:35:30,1450.7,1400.2,1942.8,3.01,10.07,17829,975.6,275.6,324.4,381.4,13.6,1010,2.24,613,1.12
00:35:35,1452.5,1402,1890.2,3.1,9.83,17697,933.6,271.8,326.2,382.2,15.4,997,2.34,632,1.19
00:35:40,1453.6,1403.1,1882.1,2.96,10.03,17717,908,281.4,324.3,378.7,15.2,1024,2.1,570,0.99
00:35:45,1451.9,1401.4,1892,3.11,9.55,18159,967.1,275.8,329.7,364.4,14.4,1044,2.21,611,1.19
00:35:50,1460,1409.5,1875.5,3.18,9.71,17235,923.2,273.9,332.4,381.9,15.2,952,2.12,637,1.32
00:35:55,1450.1,1399.6,1896.7,2.84,9.82,18104,930.6,272.8,325.4,379.9,14.1,989,2.26,587,1.38
00:36:00,1450,1399.5,1886.3,2.87,10.25,17698,900.1,278.1,336.8,377.9,15.7,954,2.12,581,1.11
00:36:05,1452,1401.6,1913.9,3.07,10.46,16741,920.5,279.8,326.1,376.9,15.1,1014,2.28,593,0.9
00:36:10,1453.8,1403.3,1902.7,2.87,10.15,17387,932.3,273.3,326.2,369.5,13.6,1059,2.57,551,1.12
