Time,Limestone_CaO_Content_Percent,SiO2_Content_Percent,Al2O3_Content_Percent,Fe2O3_Content_Percent,MgO_Content_Percent,Feed_Size_mm,Product_Size_Primary_mm,Product_Size_Secondary_mm,Moisture_Content_Percent,Clay_SiO2_Content_Percent,Hardness_Index
00:22:35,50.85,14.36,4.53,2.84,1.7,991.0,174.0,22.5,6.85,55.3,12.4
00:22:40,52.93,14.7,4.53,3.15,2.08,981.0,166.0,21.8,6.47,53.7,12.3
00:22:45,52.01,16.01,4.32,3.53,2.08,986.0,172.0,21.1,6.71,57.6,12.1
00:22:50,51.21,14.32,4.48,3.11,2.22,923.0,177.0,21.8,6.41,48.8,11.3
00:22:55,52.37,15.35,4.19,2.82,2.06,1024.0,175.0,22.2,6.45,55.5,12.9
00:23:00,52.16,15.24,4.26,3.17,1.92,1029.0,185.0,22.0,6.41,55.7,12.0
00:23:05,51.52,14.99,4.65,3.35,2.16,1005.0,170.0,22.1,6.44,53.3,12.2
00:23:10,52.06,15.31,4.36,3.21,1.84,997.0,188.0,20.6,6.0,57.1,12.7
00:23:15,51.69,14.3,4.28,2.69,2.3,1007.0,172.0,21.6,6.43,56.4,11.8
00:23:20,52.09,15.99,4.63,3.11,2.04,1002.0,188.0,20.7,6.57,55.5,11.2
00:23:25,52.53,16.15,4.61,2.91,1.89,929.0,178.0,22.2,6.35,51.2,11.6
00:23:30,53.27,15.03,4.44,3.01,1.87,966.0,192.0,22.0,6.31,52.9,11.7
00:23:35,51.01,16.45,4.46,2.93,2.03,1009.0,176.0,21.8,6.44,58.9,12.3
00:23:40,53.71,14.76,4.62,3.15,1.99,971.0,162.0,20.8,6.85,55.0,11.7
00:23:45,50.44,15.24,4.79,2.93,1.98,1035.0,173.0,21.9,6.99,57.8,10.8
00:23:50,51.88,15.86,4.56,3.28,1.8,946.0,175.0,23.2,6.81,52.1,11.0
00:23:55,52.47,14.72,4.14,3.0,1.98,1094.0,188.0,21.6,7.3,53.0,11.5
00:24:00,52.22,14.17,4.43,2.96,2.12,1083.0,161.0,22.1,7.13,54.0,11.8
00:24:05,51.5,14.03,4.38,3.11,1.89,989.0,168.0,22.2,6.5,55.7,11.6
00:24:10,51.83,16.24,4.18,3.07,2.04,940.0,177.0,20.8,6.39,57.0,11.7
00:24:15,51.61,14.68,4.65,3.12,2.17,979.0,178.0,20.8,5.89,54.0,12.0
00:24:20,51.53,14.89,4.67,2.97,2.09,1049.0,185.0,20.9,6.06,58.6,12.2
00:24:25,52.68,14.33,4.72,3.27,1.82,986.0,159.0,22.3,6.09,56.2,11.1
00:24:30,52.29,15.57,4.2,3.2,2.05,1016.0,169.0,23.0,6.47,54.2,12.6
00:24:35,51.45,14.53,4.55,3.0,2.22,1002.0,182.0,23.4,6.31,55.0,12.1
00:24:40,52.72,14.71,4.5,3.16,2.07,1023.0,175.0,21.9,6.48,54.9,11.3
00:24:45,52.25,15.18,4.59,2.95,2.18,1020.0,181.0,22.9,6.77,55.0,11.4
00:24:50,52.65,14.36,4.54,3.11,2.15,988.0,174.0,21.7,6.74,53.7,12.9
00:24:55,52.5,14.89,4.5,3.17,1.83,1058.0,183.0,21.0,6.32,54.2,11.5
00:25:00,51.34,15.84,4.46,3.05,2.27,1020.0,170.0,21.3,6.73,54.3,11.9
00:25:05,51.55,15.26,4.83,2.84,2.19,1047.0,173.0,21.7,6.63,54.2,11.9
00:25:10,52.6,15.08,4.24,2.76,1.96,990.0,175.0,22.0,6.56,55.4,12.4
00:25:15,52.49,15.13,4.45,3.06,2.19,993.0,169.0,21.9,6.8,55.7,11.0
00:25:20,51.98,14.77,4.82,2.86,1.98,1107.0,176.0,22.5,6.57,55.6,11.4
00:25:25,52.09,16.2,4.26,3.21,1.99,999.0,172.0,21.8,6.71,55.7,11.7
00:25:30,53.02,14.51,4.27,2.7,1.87,1050.0,178.0,22.7,6.28,54.6,12.6
00:25:35,51.53,15.13,4.72,3.26,1.84,942.0,177.0,21.5,6.24,54.6,10.9
00:25:40,52.44,15.07,4.07,3.01,2.02,1014.0,169.0,21.7,6.75,52.1,12.3
00:25:45,51.84,15.61,4.7,2.83,1.96,984.0,179.0,23.3,6.42,53.6,12.1
00:25:50,51.83,15.66,4.35,2.91,1.78,1062.0,177.0,20.4,6.5,55.4,11.9
00:25:55,52.88,14.98,4.62,2.96,2.05,973.0,170.0,23.9,6.59,54.1,13.0
00:26:00,52.66,15.17,4.13,3.1,2.08,983.0,182.0,22.4,6.4,53.4,11.7
00:26:05,52.65,15.2,4.86,2.75,2.04,1023.0,176.0,24.4,6.65,60.7,12.9
00:26:10,53.04,13.64,4.13,2.81,2.04,958.0,184.0,23.1,6.55,56.4,11.6
00:26:15,52.02,14.05,4.72,2.94,2.06,1005.0,186.0,21.8,6.35,56.3,10.9
00:26:20,52.55,14.64,4.15,2.99,2.02,976.0,166.0,21.0,6.21,52.9,12.5
00:26:25,51.75,14.66,5.04,3.14,2.05,1006.0,188.0,23.2,6.75,54.4,11.4
00:26:30,52.26,14.28,4.48,3.05,2.08,996.0,179.0,20.7,6.25,53.0,11.9
00:26:35,51.9,15.45,5.09,2.92,1.91,1073.0,177.0,22.4,6.69,54.3,13.3
00:26:40,52.08,15.0,4.25,3.05,1.81,1019.0,170.0,21.2,6.31,55.2,12.9
00:26:45,52.48,14.87,4.37,3.03,2.05,948.0,178.0,22.8,6.17,55.7,11.7
00:26:50,51.35,14.25,4.86,2.95,2.02,963.0,157.0,20.7,6.17,55.8,11.6
00:26:55,53.67,14.97,4.07,3.02,2.07,983.0,166.0,22.6,6.45,54.8,12.6
00:27:00,51.2,13.42,4.29,2.57,2.17,972.0,160.0,22.4,6.58,54.3,12.0
00:27:05,51.03,14.9,4.65,3.19,1.99,1057.0,174.0,22.2,6.7,53.9,12.5
00:27:10,52.93,15.04,4.19,3.11,1.98,978.0,186.0,22.3,6.26,55.0,12.7
00:27:15,52.63,15.15,4.66,3.3,2.07,999.0,177.0,22.2,6.55,55.4,12.3
00:27:20,52.5,14.06,4.55,2.84,1.85,1024.0,180.0,21.4,6.77,56.2,11.6
00:27:25,52.5,15.13,4.05,3.11,2.01,1112.0,173.0,21.0,6.64,54.3,12.7
00:27:30,51.99,14.38,4.79,2.62,1.98,994.0,175.0,21.9,6.97,54.7,12.5
00:27:35,51.28,14.51,4.12,2.65,2.13,1066.0,161.0,23.6,6.74,52.5,11.8
00:27:40,52.06,15.43,4.73,2.95,1.93,983.0,183.0,22.5,6.28,53.9,11.9
00:27:45,51.46,16.21,4.54,2.88,2.01,1039.0,179.0,21.4,6.46,57.3,12.0
00:27:50,52.78,15.03,4.36,3.21,1.98,967.0,181.0,22.6,6.67,50.4,13.5
00:27:55,51.88,14.51,4.17,3.24,1.63,1032.0,178.0,21.8,7.02,54.9,12.1
00:28:00,51.34,15.11,4.6,3.26,1.92,985.0,171.0,21.3,6.38,54.8,12.2
00:28:05,51.74,15.56,4.24,3.12,2.0,1036.0,179.0,23.0,6.1,53.9,11.8
00:28:10,52.33,15.37,4.86,3.13,1.87,1032.0,173.0,22.6,6.7,51.4,11.7
00:28:15,51.55,16.65,4.87,2.74,1.98,1025.0,174.0,22.0,6.74,54.7,11.4
00:28:20,51.34,14.57,4.99,3.28,2.2,1017.0,184.0,23.2,6.43,56.5,12.6
00:28:25,52.19,15.15,4.58,3.25,2.14,981.0,183.0,22.4,6.6,56.2,12.7
00:28:30,52.2,15.93,4.38,2.72,1.72,1029.0,171.0,22.2,6.21,54.7,12.7
00:28:35,51.59,15.89,4.41,3.09,2.11,936.0,178.0,20.6,6.46,57.6,12.4
00:28:40,51.62,13.83,4.39,2.89,2.08,1102.0,184.0,23.0,6.79,55.7,12.0
00:28:45,52.19,15.0,4.57,3.37,1.99,1026.0,163.0,20.8,6.44,51.2,12.1
00:28:50,50.84,15.89,4.63,2.8,1.65,1022.0,176.0,22.1,5.97,55.8,12.8
00:28:55,50.87,16.73,4.87,3.02,2.12,1019.0,176.0,22.2,6.09,57.5,13.1
00:29:00,51.43,15.42,4.51,3.04,1.94,970.0,162.0,21.6,6.51,55.0,12.6
00:29:05,51.83,14.78,4.08,2.99,2.03,976.0,167.0,21.1,6.39,53.9,12.7
00:29:10,52.25,14.39,4.38,3.43,1.85,1010.0,165.0,22.1,6.32,55.9,12.4
00:29:15,53.18,16.33,4.97,3.34,1.89,981.0,174.0,22.5,6.64,53.7,12.6
00:29:20,52.69,15.44,4.03,2.67,2.14,953.0,177.0,21.5,6.83,52.6,12.5
00:29:25,51.87,14.49,4.72,3.1,2.24,997.0,164.0,21.5,5.95,53.5,11.7
00:29:30,51.98,14.88,4.38,3.0,1.94,1014.0,169.0,21.1,6.32,54.6,11.4
00:29:35,51.2,15.19,4.23,3.17,2.23,1000.0,173.0,20.7,6.13,55.8,11.7
00:29:40,51.99,15.33,4.62,3.04,1.94,1042.0,190.0,21.9,6.4,57.2,12.7
00:29:45,51.77,14.46,4.97,2.84,1.93,1007.0,170.0,21.4,6.68,55.9,11.3
00:29:50,52.26,14.63,4.6,2.79,1.79,1063.0,175.0,22.5,6.49,48.6,12.7
00:29:55,51.34,14.01,4.42,2.92,2.07,1092.0,178.0,22.5,6.22,54.5,11.4
00:30:00,52.42,15.62,4.11,2.98,1.97,995.0,189.0,22.5,6.67,50.4,12.1
00:30:05,53.23,14.8,4.47,3.04,1.98,955.0,176.0,21.4,6.39,54.8,12.2
00:30:10,51.91,15.28,4.1,2.89,1.94,954.0,189.0,22.8,6.48,54.9,11.9
00:30:15,52.32,15.85,4.41,3.34,1.85,998.0,163.0,21.2,6.58,55.0,12.6
00:30:20,52.55,15.13,4.48,3.11,2.09,1032.0,181.0,22.7,6.76,58.9,12.1
00:30:25,51.68,14.93,3.79,3.17,1.99,986.0,169.0,22.4,6.41,55.4,12.2
00:30:30,52.18,15.12,4.92,2.97,2.12,1001.0,173.0,22.6,7.06,53.0,11.5
00:30:35,52.01,15.04,4.13,2.79,1.86,979.0,171.0,20.9,6.43,54.8,10.6
00:30:40,52.08,15.75,4.44,3.18,2.04,987.0,166.0,23.0,5.81,54.2,12.9
00:30:45,51.38,15.19,4.66,2.8,2.32,1004.0,184.0,22.1,6.27,53.0,12.5
00:30:50,52.02,14.67,4.89,2.6,1.89,1039.0,167.0,22.0,6.47,57.2,12.0
00:30:55,52.4,15.63,4.26,3.11,1.93,1037.0,170.0,21.2,6.72,57.1,11.8
00:31:00,53.16,15.74,3.75,2.85,1.93,911.0,173.0,21.5,6.96,54.9,12.5
00:31:05,52.77,14.2,4.82,2.93,1.84,1027.0,170.0,21.8,6.61,58.6,12.0
00:31:10,53.72,15.92,4.13,3.14,2.25,1026.0,177.0,21.8,6.56,54.2,11.6
00:31:15,51.39,15.22,4.61,2.81,1.65,996.0,160.0,23.3,6.52,56.0,11.8
00:31:20,52.7,15.17,4.63,2.68,1.82,987.0,168.0,21.9,6.76,55.6,12.5
00:31:25,52.15,15.6,3.52,3.24,2.07,1024.0,169.0,21.8,6.73,56.9,11.8
00:31:30,53.75,14.66,4.02,2.99,1.89,1005.0,168.0,21.8,6.06,57.8,12.4
00:31:35,51.35,15.57,4.36,3.25,2.0,991.0,186.0,22.3,5.97,54.2,12.5
00:31:40,51.33,14.77,3.72,3.13,2.0,1087.0,172.0,22.2,6.56,55.5,12.5
00:31:45,51.52,14.12,4.1,3.13,2.07,1020.0,171.0,21.2,6.39,58.9,12.2
00:31:50,50.3,14.4,4.54,3.03,2.01,979.0,176.0,23.5,6.34,52.8,11.8
00:31:55,51.58,15.34,4.47,3.03,1.94,1030.0,183.0,21.8,6.66,57.5,11.6
00:32:00,51.39,14.43,4.59,3.23,2.02,1018.0,170.0,20.9,6.65,54.6,12.6
00:32:05,52.12,15.97,4.63,3.16,1.97,1015.0,177.0,21.5,6.38,54.7,12.4
00:32:10,52.27,15.71,4.0,2.88,2.25,1035.0,165.0,22.0,6.2,52.6,11.1
00:32:15,53.5,15.8,4.11,3.1,1.91,981.0,178.0,23.3,5.86,53.0,12.2
00:32:20,52.76,15.07,4.73,2.88,2.08,1011.0,175.0,21.8,6.05,54.6,12.3
00:32:25,51.54,15.15,4.96,2.94,2.14,966.0,167.0,21.3,6.56,53.0,11.2
00:32:30,51.28,14.28,4.21,3.11,1.8,1032.0,161.0,21.7,6.73,56.0,12.4
00:32:35,52.39,15.6,4.58,2.87,1.83,1001.0,185.0,21.9,6.82,55.9,13.0
00:32:40,50.94,15.23,4.74,3.03,2.29,968.0,182.0,21.9,6.24,55.5,11.4
00:32:45,53.47,15.34,4.57,3.08,1.9,998.0,179.0,20.6,6.81,54.0,12.7
00:32:50,52.94,16.01,4.43,2.93,2.0,1009.0,185.0,21.2,6.31,52.8,10.7
00:32:55,51.62,14.64,4.31,3.14,1.97,1036.0,179.0,22.7,6.43,55.8,11.6
00:33:00,50.63,14.92,5.1,2.91,1.99,1049.0,167.0,22.3,6.87,54.6,13.6
00:33:05,53.08,15.2,4.53,3.19,1.94,1037.0,177.0,22.3,6.52,54.9,12.5
00:33:10,51.91,14.44,4.62,3.03,2.02,1022.0,187.0,21.5,6.43,56.3,11.9
00:33:15,52.99,14.89,4.6,3.03,1.88,1030.0,171.0,20.8,6.47,55.3,12.1
00:33:20,50.72,15.3,4.26,2.82,1.97,989.0,173.0,22.1,6.4,54.3,12.2
00:33:25,51.52,14.8,4.52,2.95,1.7,956.0,178.0,22.3,6.7,59.4,12.2
00:33:30,52.0,15.79,4.4,3.04,1.98,973.0,187.0,23.5,6.15,53.6,12.1
00:33:35,52.04,14.09,4.4,3.2,2.05,1002.0,180.0,21.3,6.63,52.4,12.5
00:33:40,51.64,15.67,4.6,2.94,2.14,992.0,168.0,22.5,6.03,54.9,12.5
00:33:45,52.5,15.4,4.23,3.2,2.17,990.0,176.0,22.5,7.19,54.5,13.2
00:33:50,51.15,14.66,4.14,2.85,1.94,1011.0,176.0,20.5,6.84,55.6,11.5
00:33:55,51.89,14.45,4.65,3.07,2.13,1040.0,180.0,22.2,6.63,52.9,11.9
00:34:00,52.1,13.75,4.34,2.9,1.83,1011.0,164.0,21.3,6.56,51.6,11.7
00:34:05,52.41,14.52,4.4,3.31,1.92,981.0,164.0,22.5,6.22,57.3,11.7
00:34:10,52.57,15.63,3.92,3.27,2.24,951.0,174.0,22.6,6.79,56.3,12.5
00:34:15,51.1,14.97,4.79,3.06,2.03,994.0,175.0,21.5,6.68,56.1,11.5
00:34:20,50.77,15.7,4.66,2.89,2.03,918.0,168.0,22.3,5.59,53.0,11.4
00:34:25,53.02,14.63,4.71,2.7,1.97,1044.0,176.0,23.5,6.63,54.5,11.8
00:34:30,52.27,15.42,4.62,3.08,2.28,1004.0,175.0,22.3,6.68,54.9,11.2
00:34:35,51.4,14.57,4.05,3.04,2.08,1071.0,190.0,21.7,6.58,58.3,12.7
00:34:40,53.24,14.42,4.57,3.17,2.22,1054.0,172.0,22.2,6.17,53.7,11.6
00:34:45,52.09,14.94,4.32,2.71,1.91,1022.0,166.0,21.5,5.88,56.5,12.1
00:34:50,52.94,14.6,4.21,3.03,1.85,980.0,187.0,21.3,6.8,52.9,12.1
00:34:55,52.05,14.07,4.65,3.09,1.89,985.0,171.0,22.8,6.08,55.3,12.1
00:35:00,53.65,14.89,5.0,2.82,2.09,1062.0,178.0,21.9,6.42,57.9,11.7
00:35:05,53.4,15.06,4.95,3.02,2.25,1019.0,184.0,22.5,6.32,57.1,11.5
00:35:10,51.8,15.76,4.69,2.85,2.11,947.0,189.0,21.6,6.66,55.1,12.3
00:35:15,52.78,15.56,4.49,2.83,2.13,987.0,176.0,22.7,6.0,52.3,11.4
00:35:20,52.52,15.73,4.44,2.89,2.03,1056.0,166.0,22.5,5.91,54.1,12.1
00:35:25,53.09,15.43,4.23,2.95,1.81,1044.0,178.0,23.4,6.92,53.3,11.4
00:35:30,51.23,15.2,4.42,3.25,2.3,1016.0,174.0,22.2,6.16,54.3,12.0
00:35:35,52.55,14.26,4.77,2.94,2.1,1055.0,167.0,22.0,6.58,56.8,12.3
00:35:40,52.85,15.09,5.05,2.83,2.08,950.0,183.0,21.7,6.56,54.0,10.8
00:35:45,50.59,15.36,4.26,3.16,2.13,976.0,182.0,22.2,6.15,58.2,11.5
00:35:50,51.05,15.87,3.9,3.21,1.74,996.0,186.0,22.0,6.73,52.4,11.9
00:35:55,50.37,15.41,4.34,3.16,1.92,980.0,177.0,22.3,7.0,56.3,12.7
00:36:00,51.78,15.74,4.77,3.27,2.09,1030.0,162.0,21.3,6.37,53.2,11.8
00:36:05,52.57,14.38,5.12,3.04,1.98,1032.0,190.0,22.2,6.42,55.0,11.1
00:36:10,53.2,14.8,4.89,3.03,1.99,1020.0,164.0,22.0,6.47,53.4,11.3
00:36:15,52.06,15.26,4.89,2.86,2.19,959.0,168.0,22.2,6.73,59.4,10.9
00:36:20,53.3,15.7,4.25,3.28,2.02,1071.0,171.0,20.5,6.57,55.4,12.1
00:36:25,50.9,14.91,4.25,2.98,2.36,1014.0,180.0,21.7,6.38,52.3,11.4
00:36:30,50.64,14.95,4.1,2.94,1.99,936.0,173.0,23.1,6.58,52.9,12.9
00:36:35,51.96,15.41,4.3,2.92,2.12,952.0,180.0,21.5,6.34,53.0,12.1
00:36:40,52.31,14.32,4.77,3.13,2.07,970.0,166.0,21.8,6.53,56.2,11.6
00:36:45,51.97,15.96,4.99,3.02,1.91,1066.0,173.0,21.6,6.78,53.9,12.8
00:36:50,50.35,14.47,4.6,3.04,1.85,965.0,182.0,21.0,6.47,55.7,12.1
00:36:55,51.93,13.85,4.42,2.94,2.01,958.0,184.0,21.4,6.34,56.9,11.7
00:37:00,50.96,15.01,4.18,2.96,2.29,1044.0,181.0,21.6,6.41,52.3,12.0
00:37:05,52.54,16.02,4.47,2.97,1.94,1036.0,179.0,22.5,6.19,58.1,12.6
00:37:10,52.29,15.35,4.56,3.28,2.08,978.0,170.0,21.8,6.24,52.7,11.4
00:37:15,51.25,15.45,4.06,2.64,1.96,1020.0,169.0,22.7,6.48,57.5,11.8
00:37:20,51.59,15.02,4.78,3.09,2.03,990.0,181.0,22.1,6.32,54.8,12.3
00:37:25,51.15,14.91,4.37,3.22,2.17,1025.0,176.0,21.4,6.54,58.8,11.5
00:37:30,51.95,14.07,4.76,2.63,2.02,988.0,168.0,20.1,6.75,54.1,12.4
00:37:35,52.76,13.64,4.5,2.99,1.91,1021.0,182.0,23.4,6.86,54.1,11.9
00:37:40,51.21,15.12,4.59,3.2,2.24,1001.0,170.0,22.4,6.33,56.3,12.2
00:37:45,52.4,15.79,4.29,2.85,1.91,976.0,186.0,21.5,6.43,53.0,11.9
00:37:50,51.58,15.21,4.4,3.05,2.1,1037.0,171.0,23.1,6.68,52.5,11.7
00:37:55,51.37,15.37,4.69,2.81,1.78,1003.0,170.0,22.1,6.77,56.5,12.7
00:38:00,51.91,15.95,4.46,3.01,2.19,1039.0,170.0,21.9,6.09,56.9,11.1
00:38:05,51.17,15.2,4.17,3.26,2.39,1020.0,173.0,23.6,6.21,57.2,12.0
00:38:10,51.56,14.93,4.53,3.34,2.0,998.0,180.0,22.4,6.63,56.4,12.5
00:38:15,51.04,14.51,4.62,3.05,1.85,1047.0,174.0,23.2,6.48,53.7,12.6
00:38:20,53.57,16.21,4.91,2.74,2.12,1010.0,188.0,23.1,6.14,55.4,12.0
00:38:25,52.03,15.32,4.85,2.94,2.01,1019.0,174.0,21.7,6.33,53.1,11.9
00:38:30,51.44,14.43,4.48,2.64,2.32,988.0,167.0,21.5,6.73,58.4,11.6
00:38:35,52.17,14.3,4.34,2.94,1.91,982.0,177.0,22.8,6.8,56.0,12.4
00:38:40,51.91,15.75,4.43,3.19,1.8,1008.0,191.0,22.7,6.6,56.5,11.5
00:38:45,51.82,14.38,4.34,2.73,2.05,964.0,175.0,22.2,6.39,55.9,12.2
00:38:50,52.49,16.11,4.65,2.96,2.09,1006.0,161.0,22.4,6.0,54.3,11.5
00:38:55,52.61,13.35,4.81,2.84,1.88,1008.0,168.0,21.8,6.72,58.4,12.4
00:39:00,51.58,15.85,4.87,3.36,2.14,959.0,178.0,21.6,6.83,55.2,12.6
00:39:05,51.54,15.29,4.38,3.08,2.01,1052.0,160.0,21.4,6.33,57.5,13.3
00:39:10,51.78,15.07,4.35,3.17,1.96,1058.0,188.0,23.1,6.86,54.5,12.1
00:39:15,50.16,14.89,4.37,3.06,2.08,1055.0,172.0,24.0,6.17,60.2,11.4
00:39:20,50.79,16.13,3.92,3.15,1.96,993.0,152.0,21.8,6.67,55.9,11.4
00:39:25,53.09,15.42,4.14,3.22,1.89,1007.0,195.0,22.4,6.39,54.1,12.1
00:39:30,53.32,14.46,4.49,3.01,1.76,986.0,187.0,22.1,6.27,53.0,12.5
00:39:35,51.8,13.97,4.61,2.89,1.91,1030.0,170.0,22.4,6.19,57.0,11.7
00:39:40,52.46,15.11,4.65,2.81,2.37,993.0,168.0,21.5,6.45,54.8,12.4
00:39:45,52.25,15.0,4.27,3.35,2.01,1009.0,174.0,22.0,6.3,52.6,12.0
00:39:50,54.46,14.09,4.35,3.16,1.85,1015.0,188.0,21.3,6.34,54.3,11.7
00:39:55,52.9,14.97,4.42,2.56,2.19,956.0,175.0,22.0,6.57,54.4,12.2
00:40:00,51.9,14.66,4.39,2.95,1.99,999.0,164.0,22.3,6.85,53.3,12.9
00:40:05,51.24,15.01,4.71,3.08,2.04,1037.0,185.0,23.4,6.86,57.6,11.9
00:40:10,50.71,15.44,4.11,3.33,2.04,1153.0,179.0,21.6,5.86,53.8,11.6
00:40:15,52.16,15.9,4.16,2.78,2.22,929.0,164.0,22.4,6.82,53.9,10.5
00:40:20,51.39,15.55,4.41,3.09,1.8,975.0,169.0,23.6,6.08,54.7,11.5
00:40:25,50.86,14.57,4.09,2.92,2.22,976.0,174.0,22.0,6.68,55.9,12.3
00:40:30,51.48,15.22,3.93,2.76,2.11,950.0,174.0,20.3,6.06,55.1,12.1
00:40:35,51.13,15.04,4.05,3.27,2.01,1079.0,182.0,20.7,6.55,59.4,12.9
00:40:40,53.35,14.2,4.43,2.81,1.87,999.0,184.0,22.2,6.86,55.1,11.6
00:40:45,52.71,15.24,4.69,3.19,1.96,994.0,178.0,21.8,6.06,58.3,11.9
00:40:50,51.99,16.11,4.7,2.68,2.01,1025.0,184.0,21.6,6.61,56.3,12.2
00:40:55,53.18,15.02,4.98,2.9,2.27,977.0,179.0,23.7,6.46,54.8,12.0
00:41:00,52.06,14.04,4.53,3.11,2.22,1030.0,167.0,22.2,7.09,56.1,12.8
00:41:05,51.31,15.02,4.57,3.14,1.94,977.0,175.0,22.4,6.26,55.6,10.8
00:41:10,53.22,14.27,4.42,3.09,2.3,1056.0,171.0,22.5,6.59,56.4,13.3
00:41:15,52.43,15.52,4.44,3.2,2.14,1006.0,184.0,21.5,6.95,53.7,12.6
00:41:20,51.17,15.31,5.12,2.94,2.07,1056.0,169.0,22.4,6.19,54.2,12.5
00:41:25,51.85,14.9,4.58,3.28,1.96,1025.0,178.0,21.3,6.69,53.9,12.9
00:41:30,51.3,14.8,4.6,3.07,1.91,907.0,170.0,22.0,6.79,57.3,11.7
00:41:35,50.89,14.87,4.16,3.15,2.08,952.0,162.0,21.7,6.85,58.2,11.6
00:41:40,52.74,15.0,4.62,3.07,2.06,1066.0,176.0,21.0,6.42,54.2,13.4
00:41:45,53.53,14.54,4.7,3.1,1.94,988.0,177.0,21.8,6.24,52.8,12.3
00:41:50,50.88,14.17,4.83,2.8,2.17,929.0,183.0,21.8,6.48,52.9,11.9
00:41:55,52.45,15.68,4.69,2.81,2.02,980.0,181.0,21.5,6.76,57.3,12.1
00:42:00,51.48,14.77,4.46,2.89,2.06,986.0,165.0,22.0,5.96,54.0,12.2
00:42:05,51.61,15.1,4.45,3.1,2.16,1051.0,175.0,20.9,6.33,55.1,11.5
00:42:10,51.53,15.17,4.48,2.88,2.12,967.0,166.0,19.8,6.18,56.1,11.7
00:42:15,51.31,15.19,4.53,2.94,1.76,996.0,168.0,19.9,6.51,57.0,11.8
00:42:20,52.04,14.3,4.88,2.99,2.11,1044.0,177.0,21.9,6.85,51.6,11.8
00:42:25,51.34,13.99,4.82,3.28,2.0,982.0,179.0,22.4,6.61,54.7,13.2
00:42:30,52.22,14.65,4.73,3.12,1.93,967.0,162.0,22.2,6.26,55.6,11.1
00:42:35,51.96,15.24,5.11,2.71,2.01,1015.0,178.0,22.9,6.96,51.6,12.1
00:42:40,51.81,14.56,3.7,3.03,1.95,1032.0,177.0,22.4,6.98,53.1,10.9
00:42:45,51.27,14.79,4.36,2.94,2.02,998.0,166.0,21.7,6.57,56.9,11.5
00:42:50,51.54,16.28,4.5,2.95,2.0,1025.0,174.0,21.5,6.34,52.8,13.1
00:42:55,52.6,13.89,4.3,3.0,2.1,979.0,166.0,23.0,6.31,57.6,11.8
00:43:00,52.4,14.55,4.22,3.23,1.77,921.0,160.0,23.8,6.51,55.9,11.9
00:43:05,51.22,16.14,3.98,2.84,2.03,1035.0,183.0,22.2,6.47,57.5,11.1
00:43:10,52.08,14.97,4.41,3.04,2.0,960.0,182.0,22.5,6.12,55.2,11.7
00:43:15,52.6,14.58,4.77,3.06,2.34,976.0,174.0,21.0,6.44,55.7,11.4
00:43:20,50.66,15.7,4.73,2.96,1.71,1009.0,179.0,20.7,6.34,53.2,12.0
00:43:25,52.43,15.03,4.27,2.87,2.14,1039.0,166.0,23.1,6.69,53.4,11.5
00:43:30,51.47,14.79,4.57,2.85,2.07,997.0,182.0,20.7,6.5,54.5,11.6
00:43:35,52.46,15.12,4.91,2.92,2.11,980.0,176.0,22.6,6.68,55.8,11.8
00:43:40,51.39,14.61,4.04,3.15,1.93,1059.0,165.0,23.5,6.59,55.6,12.4
00:43:45,50.56,14.39,4.45,2.93,2.05,988.0,178.0,23.3,6.07,53.1,12.4
00:43:50,50.7,14.93,4.59,2.98,2.02,990.0,178.0,21.8,6.01,55.2,12.3
00:43:55,52.04,14.39,4.5,2.77,2.53,937.0,171.0,21.7,6.44,53.5,12.6
00:44:00,52.21,15.01,4.76,2.91,1.95,1005.0,163.0,22.2,6.04,53.5,11.6
00:44:05,51.28,15.21,4.05,3.05,1.88,1058.0,171.0,21.1,6.69,51.0,12.1
00:44:10,52.51,15.51,4.2,2.67,2.3,942.0,184.0,21.9,6.44,58.1,12.5
00:44:15,50.67,15.68,4.7,3.21,2.05,972.0,181.0,22.8,6.74,55.9,11.8
00:44:20,51.95,14.76,3.99,2.88,2.08,999.0,178.0,23.8,6.91,57.5,12.0
00:44:25,51.03,15.3,4.74,3.35,2.17,1022.0,169.0,22.9,6.1,51.9,12.0
00:44:30,51.48,15.3,4.63,3.08,2.01,1012.0,170.0,22.9,6.5,54.0,12.3
00:44:35,52.04,15.2,4.72,2.63,1.94,1002.0,168.0,23.2,6.85,53.3,12.8
00:44:40,51.31,14.71,4.36,3.06,2.02,974.0,176.0,20.2,6.53,54.4,12.1
00:44:45,51.69,14.38,4.65,2.94,1.87,1055.0,177.0,22.1,6.55,56.4,12.4
00:44:50,52.81,15.3,4.15,3.06,1.78,916.0,184.0,20.8,6.22,54.7,11.8
00:44:55,51.54,13.98,4.38,3.32,1.87,1045.0,163.0,21.1,6.41,54.3,13.1
00:45:00,52.67,14.84,4.51,3.14,1.65,1081.0,173.0,21.9,6.63,56.6,12.4
00:45:05,51.1,13.47,4.23,2.95,1.95,1030.0,170.0,23.2,6.78,55.1,11.5
00:45:10,52.42,14.2,4.57,2.72,1.93,976.0,175.0,21.8,6.24,53.6,11.7
00:45:15,53.15,14.47,4.16,3.17,2.09,1012.0,180.0,21.5,6.66,56.8,11.8
00:45:20,50.02,15.66,4.58,3.1,2.02,954.0,170.0,21.9,6.49,55.6,11.9
