Time,Clinker_Inlet_Temperature_C,Clinker_Outlet_Temperature_C,Cooling_Air_Flow_Nm3min,Secondary_Air_Temperature_C,Grate_Speed_strokes_min,Under_Grate_Pressure_mbar,Clinker_Production_Rate_tph,Clinker_Feed_Rate_tph,Gypsum_Addition_Percent,Cement_Mill_Power_kW,Cement_Fineness_Blaine_m2kg,Cement_Fineness_45um_Percent_Retained,Separator_Efficiency_Percent
00:18:50,1311.8,87.3,465.8,900.0,11.6,18.8,124.7,137.7,4.16,2194.0,364.0,10.1,81.7
00:18:55,1294.3,93.1,491.8,871.6,11.3,21.4,123.4,139.3,4.21,2268.0,344.0,10.5,79.6
00:19:00,1303.8,87.7,532.7,877.5,11.2,21.0,112.9,131.5,4.0,2228.0,372.0,11.6,81.4
00:19:05,1319.0,87.6,517.1,938.0,12.4,19.9,115.1,132.0,3.97,2224.0,366.0,9.5,83.0
00:19:10,1294.4,90.3,511.5,903.3,11.9,21.9,123.9,138.4,3.77,2195.0,348.0,10.7,81.0
00:19:15,1308.6,86.1,470.6,850.9,12.3,19.9,123.3,137.2,3.68,2371.0,335.0,11.4,83.1
00:19:20,1312.7,91.9,520.2,892.0,10.8,18.7,128.9,136.9,4.06,2251.0,339.0,8.4,82.0
00:19:25,1299.0,79.9,485.9,880.0,12.3,20.9,123.8,137.1,4.02,2249.0,329.0,9.4,83.0
00:19:30,1289.7,91.5,489.5,887.8,12.1,20.0,116.8,129.8,3.85,2261.0,341.0,10.6,83.8
00:19:35,1287.7,77.5,500.1,890.1,12.5,19.3,118.6,131.1,4.08,2278.0,336.0,11.8,81.5
00:19:40,1309.5,87.2,495.5,899.7,11.9,21.3,120.2,140.7,3.99,2177.0,335.0,10.7,82.2
00:19:45,1296.2,88.3,511.9,878.7,11.5,21.1,125.8,129.1,4.11,2246.0,355.0,10.3,80.6
00:19:50,1283.3,86.4,496.5,899.5,12.3,21.2,130.4,132.0,4.25,2376.0,355.0,10.2,81.9
00:19:55,1298.3,90.5,501.6,863.5,12.5,19.9,123.6,134.2,3.7,2261.0,361.0,10.7,85.8
00:20:00,1284.6,85.4,505.2,867.0,12.0,18.4,130.8,127.0,4.14,2220.0,356.0,9.2,80.8
00:20:05,1293.3,89.9,535.0,936.4,11.0,20.7,134.1,138.3,4.14,2181.0,353.0,10.7,83.2
00:20:10,1305.1,93.8,532.4,905.1,11.6,21.2,131.1,141.7,4.23,2308.0,336.0,11.1,84.6
00:20:15,1276.8,97.1,516.8,887.4,10.8,20.5,129.0,135.6,3.92,2291.0,336.0,9.5,81.1
00:20:20,1266.2,88.2,504.2,919.8,13.2,19.9,126.7,143.1,4.02,2268.0,349.0,8.6,82.3
00:20:25,1238.9,94.2,542.3,912.5,12.1,21.2,124.6,138.2,3.61,2309.0,352.0,10.2,80.4
00:20:30,1294.5,90.3,502.8,928.7,13.3,18.8,132.1,129.5,3.85,2214.0,351.0,9.0,81.5
00:20:35,1296.0,99.1,500.7,913.7,11.6,21.9,125.4,142.7,4.12,2286.0,352.0,9.0,85.0
00:20:40,1293.0,88.7,534.0,910.0,12.5,20.0,128.5,137.7,3.77,2305.0,333.0,10.8,80.9
00:20:45,1271.6,100.4,515.5,881.9,12.0,20.4,129.0,125.3,3.99,2222.0,347.0,10.4,81.1
00:20:50,1279.8,93.0,495.7,914.8,13.7,19.4,120.5,140.6,4.01,2312.0,339.0,9.3,82.2
00:20:55,1294.0,99.4,503.9,903.4,12.0,19.8,123.9,141.9,4.27,2201.0,357.0,12.0,81.3
00:21:00,1309.3,86.1,470.6,948.3,12.5,20.7,132.6,131.8,4.29,2301.0,361.0,9.3,85.0
00:21:05,1301.1,88.3,522.5,912.9,13.1,18.6,124.7,133.2,4.0,2235.0,358.0,8.3,81.3
00:21:10,1293.0,94.6,473.5,918.8,11.4,19.6,128.7,144.7,3.65,2180.0,334.0,9.5,84.7
00:21:15,1301.2,91.9,504.9,925.6,11.6,22.2,127.2,138.6,4.2,2300.0,365.0,8.8,82.7
00:21:20,1288.9,86.9,502.2,919.4,12.1,20.3,132.6,134.7,4.09,2259.0,331.0,9.3,80.5
00:21:25,1271.7,97.9,496.4,886.8,11.4,21.0,126.6,138.4,4.39,2273.0,350.0,9.7,83.0
00:21:30,1285.2,92.9,474.2,902.3,11.5,19.5,130.0,140.6,3.88,2223.0,352.0,9.2,83.8
00:21:35,1270.5,87.8,488.9,885.8,12.7,18.3,127.3,131.0,3.88,2220.0,340.0,9.0,83.2
00:21:40,1319.4,100.5,522.4,878.1,11.3,20.7,138.9,132.6,4.01,2216.0,332.0,11.0,83.8
00:21:45,1272.9,89.0,503.1,899.5,11.8,19.1,119.6,139.3,3.87,2303.0,337.0,11.3,84.7
00:21:50,1306.9,82.2,493.0,925.5,11.7,22.2,124.7,135.8,3.96,2251.0,347.0,10.2,80.3
00:21:55,1295.3,104.2,478.3,920.0,11.8,19.5,124.9,125.6,3.9,2297.0,360.0,9.4,82.0
00:22:00,1283.9,85.1,509.8,903.7,12.5,20.6,121.6,137.9,3.81,2220.0,356.0,9.9,84.1
00:22:05,1310.6,88.3,518.2,896.7,11.7,19.6,123.4,133.2,4.02,2250.0,357.0,10.0,84.2
00:22:10,1312.3,82.4,497.5,915.5,11.2,20.7,129.2,139.6,4.41,2233.0,347.0,9.5,82.5
00:22:15,1302.4,100.8,471.1,875.8,12.4,19.9,125.6,137.6,3.86,2193.0,335.0,10.7,86.8
00:22:20,1284.1,83.9,523.7,911.3,12.4,19.3,128.8,137.3,4.21,2252.0,357.0,11.1,84.8
00:22:25,1314.7,86.0,508.6,905.4,11.9,18.8,122.2,137.6,4.03,2289.0,361.0,11.1,81.5
00:22:30,1307.2,85.6,545.7,891.4,12.3,18.9,133.5,132.6,4.07,2221.0,349.0,10.0,86.6
00:22:35,1295.2,89.0,515.9,900.9,11.8,21.0,128.3,137.2,4.01,2192.0,344.0,10.9,82.0
00:22:40,1282.7,81.7,479.1,886.9,12.1,20.6,117.2,137.4,4.07,2214.0,352.0,11.7,81.2
00:22:45,1300.7,95.6,482.0,889.6,11.2,20.4,133.4,133.7,3.87,2171.0,347.0,10.0,82.9
00:22:50,1278.3,87.2,499.4,891.9,11.2,18.9,117.5,136.5,3.76,2270.0,348.0,11.0,82.8
00:22:55,1288.0,76.9,495.0,851.2,12.0,18.9,122.6,137.5,3.5,2263.0,345.0,9.6,83.5
00:23:00,1290.9,86.8,532.2,912.3,11.2,20.4,133.8,133.8,3.73,2214.0,367.0,9.7,83.7
00:23:05,1296.1,85.5,520.0,878.2,12.1,18.4,117.2,132.4,4.16,2233.0,356.0,9.6,83.8
00:23:10,1303.7,89.8,453.7,905.6,10.6,19.1,124.1,134.2,3.83,2315.0,355.0,8.9,81.9
00:23:15,1339.4,90.4,506.6,913.9,11.9,20.6,122.1,136.4,4.12,2251.0,352.0,9.3,82.0
00:23:20,1333.1,95.6,507.0,945.7,12.7,19.1,133.3,139.1,4.42,2234.0,344.0,9.5,81.5
00:23:25,1263.2,93.4,516.3,912.0,12.1,20.7,123.7,133.4,4.07,2286.0,349.0,9.0,81.2
00:23:30,1286.2,91.3,474.6,913.2,11.7,18.6,124.5,134.8,4.19,2253.0,355.0,10.7,82.4
00:23:35,1306.7,91.7,466.8,907.0,11.6,21.6,125.8,133.9,4.05,2283.0,354.0,9.1,82.2
00:23:40,1304.0,97.8,513.2,925.8,11.6,21.3,130.5,130.5,3.95,2270.0,340.0,9.9,80.0
00:23:45,1283.1,90.7,503.0,951.6,11.7,18.8,126.5,137.8,3.67,2264.0,340.0,10.3,78.9
00:23:50,1320.0,88.6,509.7,903.4,11.9,21.2,127.6,133.6,4.01,2238.0,348.0,9.4,81.2
00:23:55,1320.9,84.7,486.0,918.7,11.8,20.1,117.3,141.1,4.42,2289.0,368.0,7.8,82.7
00:24:00,1271.0,90.7,510.8,932.3,11.0,18.6,118.8,138.7,3.72,2225.0,354.0,11.9,82.9
00:24:05,1240.4,78.6,496.0,883.7,12.3,19.4,128.4,138.9,3.93,2298.0,354.0,9.1,84.9
00:24:10,1340.2,82.3,503.0,906.4,13.1,19.0,126.3,133.8,3.75,2301.0,341.0,8.9,82.7
00:24:15,1310.0,95.1,505.5,913.9,11.0,19.7,127.3,132.7,4.21,2238.0,353.0,8.8,85.5
00:24:20,1328.0,95.0,502.8,909.9,11.6,20.2,120.0,134.2,3.75,2230.0,365.0,10.7,83.7
00:24:25,1314.5,87.2,488.7,875.4,12.3,19.7,124.8,137.3,3.7,2169.0,347.0,8.2,81.9
00:24:30,1308.5,89.1,533.0,888.1,12.4,20.2,127.0,144.4,4.04,2150.0,345.0,9.7,84.3
00:24:35,1298.5,96.9,497.9,885.9,11.4,19.4,130.4,138.6,3.89,2250.0,330.0,8.7,84.7
00:24:40,1305.7,93.8,519.2,886.0,12.8,22.5,124.9,134.9,3.53,2283.0,341.0,10.6,80.8
00:24:45,1273.4,95.7,525.2,895.4,10.9,20.4,124.0,130.3,3.81,2276.0,344.0,9.4,81.8
00:24:50,1294.0,91.3,500.2,887.6,12.2,20.6,124.0,133.3,3.85,2332.0,363.0,10.2,85.6
00:24:55,1283.0,87.6,518.5,915.8,12.0,20.8,123.6,138.5,4.28,2275.0,348.0,9.3,82.3
00:25:00,1305.3,82.8,518.3,888.1,12.6,20.0,127.4,137.7,4.03,2253.0,367.0,9.9,81.7
00:25:05,1341.5,88.6,457.3,880.7,11.0,20.4,122.0,130.9,4.04,2290.0,353.0,12.4,81.5
00:25:10,1304.9,95.7,517.6,913.0,12.0,19.5,124.7,133.2,4.05,2126.0,364.0,10.4,81.1
00:25:15,1308.2,98.3,488.7,896.6,12.0,20.5,129.1,140.9,3.83,2264.0,362.0,11.5,83.9
00:25:20,1280.8,86.1,457.6,942.5,11.8,19.9,134.7,127.3,3.76,2231.0,354.0,11.1,80.5
00:25:25,1308.2,89.7,502.3,881.6,12.2,21.1,122.2,139.1,3.83,2266.0,351.0,8.4,82.5
00:25:30,1259.2,87.6,474.4,882.2,11.9,20.6,118.0,128.4,4.08,2422.0,337.0,10.0,83.4
00:25:35,1288.0,86.4,553.2,907.9,12.1,20.7,129.4,138.0,3.88,2258.0,363.0,10.1,81.5
00:25:40,1321.2,83.8,508.4,911.9,12.5,20.6,122.4,128.0,4.07,2227.0,369.0,11.2,83.1
00:25:45,1323.1,83.2,484.3,916.5,12.9,20.9,125.5,137.7,4.01,2188.0,352.0,10.0,82.3
00:25:50,1307.8,90.7,487.2,896.2,11.7,17.6,128.2,139.2,4.24,2252.0,339.0,10.5,83.1
00:25:55,1301.8,88.3,464.1,884.6,11.4,19.4,115.7,135.3,3.85,2265.0,341.0,9.4,83.5
00:26:00,1287.8,83.0,492.5,894.7,11.9,18.9,117.8,134.1,4.08,2210.0,357.0,10.4,79.8
00:26:05,1259.2,90.0,533.2,918.1,11.4,20.3,130.1,132.9,3.95,2273.0,342.0,8.6,83.2
00:26:10,1314.7,96.8,478.1,907.0,12.8,21.1,126.0,126.5,4.34,2343.0,340.0,8.5,83.5
00:26:15,1310.1,87.3,487.1,893.4,11.7,18.6,125.8,134.0,4.08,2281.0,354.0,11.6,81.8
00:26:20,1271.8,87.2,501.4,929.8,12.1,21.8,124.5,134.1,3.88,2213.0,361.0,8.5,83.0
00:26:25,1288.6,95.3,510.9,902.9,12.6,18.7,130.2,140.0,3.51,2260.0,358.0,9.4,80.5
00:26:30,1279.9,94.7,481.9,900.8,12.5,19.2,126.1,133.1,3.61,2285.0,353.0,10.2,77.6
00:26:35,1279.1,92.0,525.0,886.8,10.7,20.0,129.7,133.3,4.16,2241.0,356.0,9.6,83.8
00:26:40,1302.3,91.5,454.3,923.0,12.5,21.0,123.0,129.7,3.69,2261.0,351.0,7.7,84.4
00:26:45,1320.9,91.4,500.9,894.7,11.4,21.0,129.5,134.8,4.14,2144.0,343.0,9.7,82.7
00:26:50,1284.9,93.7,493.8,908.4,11.8,19.5,133.2,141.2,3.93,2248.0,340.0,10.2,85.8
00:26:55,1290.1,94.9,532.1,880.6,12.5,18.7,120.1,141.5,4.26,2211.0,348.0,12.2,80.7
00:27:00,1314.6,89.3,500.5,928.0,12.5,19.7,118.7,135.4,4.16,2228.0,342.0,8.8,82.9
00:27:05,1290.5,86.7,498.4,900.6,11.7,19.9,134.4,126.7,3.6,2262.0,324.0,11.4,83.0
00:27:10,1288.7,89.9,513.6,893.1,12.2,20.9,117.6,144.1,4.15,2318.0,345.0,12.4,82.7
00:27:15,1297.4,88.5,518.0,898.5,11.5,18.6,121.6,130.8,3.92,2221.0,335.0,10.2,83.4
00:27:20,1300.3,91.1,481.3,889.0,12.9,19.8,118.3,137.9,3.84,2173.0,348.0,10.2,81.3
00:27:25,1338.3,85.2,486.5,873.6,11.5,21.8,121.7,135.4,4.02,2215.0,348.0,9.9,84.7
00:27:30,1274.5,93.3,457.5,876.4,12.0,20.0,133.9,141.0,3.96,2230.0,348.0,8.1,83.3
00:27:35,1263.9,101.5,503.8,903.0,11.2,21.1,129.5,135.5,3.8,2235.0,365.0,9.8,82.1
00:27:40,1320.8,96.3,476.3,909.6,11.2,18.8,130.1,132.6,4.14,2230.0,350.0,7.6,84.0
00:27:45,1311.6,95.2,517.2,910.4,12.0,18.7,120.0,143.2,4.15,2192.0,362.0,9.7,85.0
00:27:50,1303.1,93.1,526.5,901.5,11.6,20.0,123.8,129.5,4.29,2161.0,358.0,10.6,85.1
00:27:55,1264.4,93.1,529.9,907.4,12.0,19.6,127.3,135.5,4.32,2156.0,359.0,9.9,80.1
00:28:00,1296.4,88.1,526.6,917.0,11.1,17.9,132.2,130.2,4.06,2284.0,343.0,9.8,81.0
00:28:05,1309.1,87.8,518.7,907.1,10.9,19.0,118.0,134.2,4.13,2238.0,347.0,10.1,82.5
00:28:10,1305.8,80.5,532.6,877.5,12.7,22.0,123.9,146.5,4.18,2264.0,357.0,12.0,82.6
00:28:15,1319.0,87.6,497.6,908.8,12.6,21.4,123.0,125.9,3.85,2266.0,349.0,9.6,84.6
00:28:20,1292.9,79.4,479.5,929.0,12.2,18.7,130.0,132.5,4.26,2272.0,372.0,10.1,85.3
00:28:25,1321.9,91.0,481.1,892.9,12.1,20.0,131.6,127.9,3.84,2245.0,358.0,9.5,83.6
00:28:30,1320.5,84.0,493.1,915.4,11.7,19.0,121.5,125.3,3.95,2197.0,347.0,9.5,81.7
00:28:35,1276.0,91.9,527.0,916.7,12.2,19.2,135.3,132.5,3.72,2272.0,353.0,8.9,84.2
00:28:40,1280.5,88.8,525.4,896.8,11.8,19.7,126.2,134.1,4.13,2165.0,344.0,10.2,82.8
00:28:45,1295.1,91.3,484.2,902.4,11.5,20.2,113.3,128.6,4.43,2264.0,344.0,11.1,81.2
00:28:50,1317.8,89.3,502.4,886.1,12.7,20.5,119.1,137.2,3.98,2298.0,386.0,12.7,83.6
00:28:55,1281.0,83.3,544.8,911.3,11.9,20.6,119.9,126.3,4.02,2305.0,357.0,12.6,82.4
00:29:00,1312.1,85.0,495.8,913.1,11.3,19.7,129.0,139.5,3.82,2217.0,344.0,11.6,81.1
00:29:05,1316.9,96.3,513.3,919.0,12.2,21.9,129.1,141.5,4.19,2178.0,357.0,10.3,83.0
00:29:10,1291.7,89.1,467.6,871.1,11.8,20.5,122.5,135.3,3.9,2222.0,347.0,10.9,81.5
00:29:15,1304.8,84.4,475.2,925.1,12.2,20.5,123.0,133.7,3.97,2330.0,365.0,8.4,80.5
00:29:20,1297.5,96.6,503.7,885.2,11.5,19.3,132.6,131.6,3.97,2260.0,340.0,9.3,81.5
00:29:25,1282.9,89.9,501.2,876.4,11.5,20.1,125.4,136.6,3.81,2278.0,356.0,9.6,81.2
00:29:30,1314.0,90.9,469.3,921.5,11.3,20.6,136.8,133.6,4.06,2220.0,354.0,9.9,82.9
00:29:35,1327.0,84.1,497.2,851.3,11.9,18.8,130.8,136.5,3.93,2196.0,358.0,10.7,83.1
00:29:40,1286.6,92.1,511.8,946.7,12.2,18.6,127.6,133.5,3.83,2409.0,343.0,8.6,81.9
00:29:45,1274.2,86.8,508.9,897.8,12.9,20.8,128.1,127.8,4.24,2183.0,352.0,9.3,84.9
00:29:50,1291.0,86.7,520.2,911.2,11.2,18.0,125.2,140.2,3.95,2191.0,352.0,12.1,82.5
00:29:55,1287.9,86.1,498.7,911.7,10.9,19.8,124.8,134.4,4.16,2318.0,358.0,8.9,84.0
00:30:00,1294.5,90.4,480.9,863.6,11.5,19.0,125.7,135.2,3.77,2377.0,337.0,8.8,84.1
00:30:05,1309.9,93.5,491.5,954.9,12.1,19.5,123.4,138.6,3.83,2212.0,339.0,12.2,81.8
00:30:10,1300.8,88.0,446.4,895.6,11.4,19.9,131.0,135.0,4.21,2326.0,343.0,10.2,80.4
00:30:15,1284.6,77.7,476.3,930.5,11.7,19.4,119.3,140.4,4.0,2223.0,355.0,9.6,80.4
00:30:20,1277.3,91.6,510.1,900.2,12.8,18.7,120.6,132.4,4.18,2282.0,360.0,10.5,81.5
00:30:25,1295.2,93.1,506.9,880.8,12.7,19.4,117.2,131.5,3.93,2191.0,344.0,8.8,81.8
00:30:30,1289.2,81.1,500.1,936.8,12.4,19.4,120.8,140.3,4.23,2200.0,350.0,9.2,79.5
00:30:35,1320.2,85.3,507.9,906.9,12.6,20.5,121.9,138.7,4.01,2169.0,352.0,8.8,83.2
00:30:40,1291.3,92.1,519.5,908.2,12.6,18.4,125.8,132.9,3.7,2287.0,360.0,8.9,80.1
00:30:45,1289.2,90.9,514.6,893.7,12.0,20.0,119.2,127.6,4.05,2261.0,353.0,11.5,82.3
00:30:50,1298.0,88.0,482.7,890.6,12.7,19.2,119.8,137.3,3.8,2249.0,341.0,10.3,83.6
00:30:55,1290.7,83.9,523.5,917.8,13.6,20.7,133.1,139.7,3.97,2343.0,344.0,10.0,83.0
00:31:00,1310.0,84.8,472.1,912.3,12.2,20.7,130.3,134.6,4.15,2212.0,353.0,8.5,81.5
00:31:05,1310.3,98.4,491.9,894.8,11.6,20.9,113.8,130.8,3.63,2301.0,342.0,10.2,84.0
00:31:10,1302.9,90.9,479.4,866.5,12.2,19.3,118.2,146.5,3.92,2139.0,344.0,10.0,81.5
00:31:15,1263.2,86.1,524.9,918.5,13.3,20.0,124.6,129.9,4.03,2264.0,367.0,11.7,84.8
00:31:20,1291.5,104.1,497.4,886.3,12.1,20.0,120.9,135.9,4.17,2242.0,348.0,11.7,83.8
00:31:25,1327.7,94.0,495.9,884.5,11.3,19.3,117.4,132.2,3.76,2233.0,352.0,10.4,82.6
00:31:30,1292.8,94.6,494.9,907.1,11.2,20.7,127.3,140.4,4.35,2166.0,347.0,11.5,80.1
00:31:35,1317.3,91.1,481.8,846.9,12.7,21.3,132.6,129.9,4.17,2338.0,349.0,9.3,82.4
00:31:40,1328.4,97.3,515.1,914.2,11.8,20.3,113.3,143.1,3.75,2252.0,363.0,10.7,81.5
00:31:45,1308.4,101.0,532.6,924.7,12.4,20.6,123.1,136.6,3.94,2261.0,343.0,9.6,82.3
00:31:50,1309.0,87.1,488.9,856.7,11.2,19.9,123.9,132.9,3.8,2259.0,338.0,9.9,79.3
00:31:55,1299.6,81.4,508.7,893.7,12.5,19.0,123.5,138.5,4.09,2294.0,348.0,9.7,80.6
00:32:00,1280.4,85.1,522.5,916.9,12.5,19.7,122.8,140.4,4.33,2168.0,337.0,10.9,82.1
00:32:05,1290.4,92.7,522.1,925.7,12.2,18.8,124.3,138.5,4.08,2300.0,365.0,9.6,82.1
00:32:10,1281.9,90.3,480.1,904.0,11.4,19.3,126.6,144.6,4.16,2282.0,353.0,9.8,82.0
00:32:15,1289.3,94.3,531.3,904.9,11.7,18.7,119.2,137.2,3.87,2354.0,334.0,9.9,82.0
00:32:20,1281.6,90.6,507.5,885.9,11.1,19.4,121.6,138.2,3.96,2227.0,349.0,10.1,82.4
00:32:25,1309.1,96.7,510.2,878.9,12.8,20.1,126.1,129.5,4.3,2280.0,333.0,9.5,82.6
00:32:30,1315.9,86.1,508.5,914.2,12.3,19.0,123.6,128.8,3.63,2239.0,357.0,10.1,84.0
00:32:35,1302.0,85.5,511.1,869.1,12.5,20.2,126.8,134.8,3.49,2246.0,342.0,11.1,84.5
00:32:40,1294.5,91.9,527.2,935.7,12.2,20.9,120.4,131.7,4.3,2218.0,344.0,10.2,84.0
00:32:45,1335.8,103.1,487.5,869.5,11.0,19.7,132.7,135.8,3.9,2254.0,366.0,11.6,82.6
00:32:50,1318.6,90.4,483.5,881.0,11.0,22.7,129.2,133.0,3.71,2357.0,350.0,10.3,82.0
00:32:55,1308.8,80.0,523.2,919.3,11.7,20.0,125.9,134.3,3.99,2247.0,355.0,10.6,83.0
00:33:00,1274.0,87.6,495.8,907.3,12.7,19.4,123.5,135.9,4.2,2291.0,355.0,9.9,84.9
00:33:05,1266.8,86.7,496.4,874.8,11.1,19.8,134.3,139.2,3.89,2175.0,336.0,9.1,82.7
00:33:10,1306.1,89.8,477.1,913.4,11.4,18.6,127.7,126.9,3.96,2273.0,360.0,8.8,83.1
00:33:15,1272.9,92.3,540.8,880.0,12.1,21.7,120.2,133.2,4.07,2222.0,353.0,12.6,81.3
00:33:20,1303.5,79.1,506.2,836.9,12.3,20.7,122.2,136.2,3.89,2352.0,352.0,10.4,84.6
00:33:25,1274.1,100.2,476.8,876.6,12.0,21.0,127.4,125.5,3.82,2140.0,354.0,11.2,81.7
00:33:30,1291.2,87.9,470.9,872.2,11.9,20.0,118.2,134.0,4.09,2281.0,371.0,9.3,80.5
00:33:35,1301.2,98.1,494.7,912.5,12.2,19.9,126.2,144.6,4.05,2157.0,338.0,11.0,79.9
00:33:40,1269.6,88.4,471.2,898.0,11.1,20.8,123.2,130.3,3.98,2201.0,347.0,9.2,81.3
00:33:45,1331.6,86.7,554.5,905.8,12.4,21.1,129.5,130.3,4.01,2181.0,364.0,9.7,81.3
00:33:50,1313.1,91.1,469.1,898.9,12.3,19.8,115.0,131.5,4.01,2255.0,354.0,10.1,81.8
00:33:55,1330.2,91.1,520.7,881.7,12.4,19.9,125.7,129.1,3.78,2242.0,341.0,9.3,84.9
00:34:00,1303.2,90.3,518.9,904.1,11.8,18.8,127.2,142.5,3.83,2295.0,351.0,10.0,81.7
00:34:05,1293.6,94.4,457.4,868.1,12.2,19.2,129.1,133.9,4.41,2237.0,331.0,10.0,83.4
00:34:10,1263.0,83.2,497.7,874.4,11.8,20.1,124.9,133.8,3.65,2248.0,342.0,10.0,85.2
00:34:15,1335.4,97.8,489.2,914.6,11.1,19.1,126.9,135.8,3.65,2292.0,346.0,11.5,81.1
00:34:20,1310.3,86.9,529.4,893.8,12.5,20.7,122.9,134.2,3.97,2230.0,345.0,11.1,82.2
00:34:25,1308.4,86.4,516.0,869.4,11.5,20.8,125.2,144.5,3.72,2319.0,361.0,9.4,83.9
00:34:30,1318.2,87.2,505.5,862.6,12.7,20.6,119.2,132.5,4.04,2230.0,349.0,11.1,82.7
00:34:35,1272.5,96.5,501.6,884.5,12.3,20.5,121.1,137.7,4.07,2251.0,359.0,9.3,80.1
00:34:40,1311.3,86.4,518.2,904.3,12.3,21.0,114.5,133.3,4.03,2223.0,342.0,8.5,83.1
00:34:45,1306.3,88.7,498.2,911.2,10.9,19.1,122.7,145.2,4.2,2278.0,353.0,11.4,84.0
00:34:50,1320.4,95.6,499.6,882.5,12.5,20.6,119.1,128.2,3.61,2290.0,371.0,10.0,85.1
00:34:55,1316.5,88.3,484.9,893.2,12.2,20.0,137.7,137.9,3.71,2309.0,363.0,10.6,85.3
00:35:00,1303.2,86.5,487.2,905.8,11.7,19.6,128.2,135.1,4.16,2232.0,351.0,8.7,80.3
00:35:05,1269.8,99.1,506.3,876.4,12.1,21.7,122.4,142.3,4.38,2196.0,352.0,10.7,86.1
00:35:10,1318.5,83.2,505.4,901.3,12.2,18.8,134.4,123.4,4.21,2240.0,366.0,8.9,82.0
00:35:15,1293.6,99.6,507.1,886.7,11.6,21.1,126.0,130.0,3.87,2235.0,346.0,11.1,81.4
00:35:20,1288.7,92.4,489.0,934.2,11.5,20.1,123.6,131.1,4.39,2217.0,341.0,10.3,82.8
00:35:25,1326.1,74.4,491.7,914.5,11.5,20.2,121.4,125.6,3.98,2207.0,361.0,9.0,83.1
00:35:30,1285.6,100.5,473.1,901.6,11.7,20.7,121.0,136.6,4.16,2272.0,350.0,9.8,84.9
00:35:35,1319.5,83.2,534.1,873.1,11.2,18.6,117.1,130.4,4.04,2247.0,345.0,9.1,80.1
00:35:40,1307.2,86.7,517.8,918.3,12.1,21.2,127.0,128.9,3.9,2260.0,356.0,9.4,83.3
00:35:45,1313.0,83.1,508.7,922.8,13.0,19.6,125.2,134.2,3.51,2242.0,348.0,10.0,79.9
00:35:50,1267.3,85.7,524.0,873.7,12.2,19.9,128.4,140.8,4.23,2215.0,354.0,10.8,82.0
00:35:55,1283.3,88.2,565.7,890.6,12.9,19.6,122.7,139.8,3.72,2284.0,336.0,9.8,81.9
00:36:00,1296.4,79.4,492.1,897.8,12.6,19.9,118.0,131.7,4.03,2271.0,332.0,11.0,83.0
00:36:05,1279.8,93.8,476.4,917.1,11.9,20.2,127.6,126.9,4.09,2189.0,346.0,10.1,85.1
00:36:10,1297.7,91.1,513.0,887.2,12.0,19.0,121.5,127.7,4.06,2263.0,359.0,9.6,82.2
00:36:15,1327.0,95.5,489.5,933.4,11.3,18.5,132.9,133.0,4.35,2143.0,355.0,9.8,82.9
00:36:20,1282.9,102.9,458.0,877.3,11.8,21.8,123.4,134.6,3.85,2232.0,362.0,9.8,81.6
00:36:25,1309.1,90.4,510.8,890.3,12.0,21.5,131.7,135.5,4.3,2267.0,368.0,10.4,81.5
00:36:30,1322.2,88.7,504.6,889.6,11.4,20.7,126.7,134.5,3.63,2236.0,343.0,11.4,79.7
00:36:35,1308.4,90.2,497.0,886.5,12.7,21.1,126.2,129.6,3.77,2290.0,342.0,11.0,82.8
00:36:40,1311.9,95.9,484.3,883.3,12.6,20.8,129.5,138.3,4.01,2268.0,344.0,10.6,80.9
00:36:45,1287.6,90.8,491.4,879.8,12.8,19.2,121.3,136.8,4.39,2254.0,334.0,9.4,83.8
00:36:50,1275.3,83.4,504.3,905.2,12.2,19.5,129.2,137.4,4.17,2240.0,334.0,11.5,83.8
00:36:55,1307.8,92.3,532.0,920.5,10.9,20.0,128.5,135.3,3.98,2281.0,362.0,9.8,83.9
00:37:00,1288.9,91.6,522.9,880.6,12.2,20.0,123.3,142.5,3.82,2330.0,333.0,8.6,83.9
00:37:05,1277.3,87.6,518.5,916.7,11.6,19.4,128.1,138.2,3.68,2250.0,366.0,8.6,83.7
00:37:10,1289.1,92.0,477.6,901.4,12.6,21.7,121.2,132.0,4.21,2216.0,352.0,10.4,83.1
00:37:15,1278.0,91.9,509.8,887.6,11.8,20.0,134.4,129.9,4.0,2222.0,346.0,10.8,82.5
00:37:20,1285.7,97.8,529.2,917.3,11.6,20.3,136.3,138.3,3.95,2207.0,359.0,10.7,81.9
00:37:25,1298.6,98.4,520.0,882.9,11.8,19.1,113.2,139.5,4.38,2248.0,361.0,11.4,84.5
00:37:30,1293.7,86.2,506.3,908.2,11.9,20.3,128.6,129.7,3.59,2179.0,349.0,11.2,85.3
00:37:35,1309.8,83.4,481.9,907.0,12.3,20.0,119.9,130.6,3.94,2285.0,357.0,11.5,85.1
00:37:40,1262.8,97.2,471.3,897.4,11.5,20.2,122.2,129.6,3.84,2234.0,340.0,11.1,84.6
00:37:45,1263.4,89.0,456.5,879.6,12.5,19.0,132.4,143.0,4.23,2227.0,341.0,9.3,81.7
00:37:50,1284.8,93.6,489.6,878.2,11.8,19.6,129.7,136.2,3.79,2207.0,359.0,10.0,80.8
